Profundidade [m]	Paleobatimetria [m]
2013.0	1450.4865729696098
2013.2	1450.2990028813626
2013.4	1450.1114334646606
2013.6	1449.9238640479587
2013.8	1449.736293959712
2014.0	1449.5487245430104
2014.2	1449.3611544547628
2014.4	1449.1735850380605
2014.6	1448.986015621359
2014.8	1448.7984455331118
2015.0	1448.6108761164098
2015.2	1448.4233066997083
2015.4	1448.2357366114616
2015.6	1448.0481671947596
2015.8	1447.8605977780576
2016.0	1447.6730276898104
2016.2	1447.4854582731089
2016.4	1447.2978888564066
2016.6	1447.1103187681595
2016.8	1446.9227493514575
2017.0	1446.735179934756
2017.2	1446.5476098465087
2017.4	1446.3600404298072
2017.6	1446.1724710131057
2017.8	1445.9849009248585
2018.0	1445.7973315081565
2018.2	1445.6097620914543
2018.4	1445.4221920032066
2018.6	1445.2346225865056
2018.8	1445.0470531698036
2019.0	1444.8594830815564
2019.2	1444.6719136648549
2019.4	1444.4843442481529
2019.6	1444.2967741599057
2019.8	1444.1092047432041
2020.0	1443.9216346549563
2020.2	1443.7340652382554
2020.4	1443.5464958215528
2020.6	1443.3589257333056
2020.8	1443.171356316604
2021.0	1442.9837868999025
2021.2	1442.7962168116553
2021.4	1442.6086473949533
2021.6	1442.4210779782518
2021.8	1442.2335078900046
2022.0	1442.0459384733024
2022.2	1441.8583690566008
2022.4	1441.6707989683541
2022.6	1441.4832295516521
2022.8	1441.2956601349501
2023.0	1441.108090046703
2023.2	1440.9205206300019
2023.4	1440.7329512132994
2023.6	1440.5453811250522
2023.8	1440.35781170835
2024.0	1440.1702422916485
2024.2	1439.9826722034013
2024.4	1439.7951027866998
2024.6	1439.6075333699982
2024.8	1439.419963281751
2025.0	1439.232393865049
2025.2	1439.044824448347
2025.4	1438.8572543600992
2025.6	1438.6696849433984
2025.8	1438.4821148551505
2026.0	1438.294545438449
2026.2	1438.1069760217474
2026.4	1437.9194059335002
2026.6	1437.7318365167982
2026.8	1437.5442671000967
2027.0	1437.3566970118495
2027.2	1437.169127595148
2027.4	1436.9815581784453
2027.6	1436.7939880901981
2027.8	1436.6064186734966
2028.0	1436.418849256795
2028.2	1436.2312791685479
2028.4	1436.0437097518459
2028.6	1435.8561403351443
2028.8	1435.6685702468972
2029.0	1435.4810008301956
2029.2	1435.2934314134936
2029.4	1435.1058613252458
2029.6	1434.9182919085442
2029.8	1434.7307224918422
2030.0	1434.543152403595
2030.2	1434.355582986894
2030.4	1434.168013570192
2030.6	1433.9804434819448
2030.8	1433.7928740652428
2031.0	1433.6053046485413
2031.2	1433.4177345602939
2031.4	1433.2301651435923
2031.6	1433.0425950553447
2031.8	1432.8550256386436
2032.0	1432.6674562219416
2032.2	1432.4798861336944
2032.4	1432.292316716992
2032.6	1432.104747300291
2032.8	1431.9171772120435
2033.0	1431.7296077953415
2033.2	1431.54203837864
2033.4	1431.3544682903928
2033.6	1431.1668988736908
2033.8	1430.9793294569893
2034.0	1430.791759368742
2034.2	1430.6041899520405
2034.4	1430.416620535338
2034.6	1430.2290504470907
2034.8	1430.0414810303896
2035.0	1429.8539116136876
2035.2	1429.6663415254404
2035.4	1429.4787721087384
2035.6	1429.291202692037
2035.8	1429.1036326037897
2036.0	1428.9160631870882
2036.2	1428.7284937703862
2036.4	1428.5409236821383
2036.6	1428.3533542654368
2036.8	1428.1657848487348
2037.0	1427.9782147604876
2037.2	1427.7906453437865
2037.4	1427.603075255539
2037.6	1427.4155058388374
2037.8	1427.2279364221354
2038.0	1427.040366333888
2038.2	1426.8527969171864
2038.4	1426.6652275004844
2038.6	1426.4776574122372
2038.8	1426.2900879955357
2039.0	1426.1025185788337
2039.2	1425.9149484905865
2039.4	1425.7273790738845
2039.6	1425.5398096571835
2039.8	1425.352239568936
2040.0	1425.164670152234
2040.2	1424.9771007355325
2040.4	1424.789530647285
2040.6	1424.6019612305834
2040.8	1424.4098743262632
2041.0	1424.2102587236145
2041.2	1424.0106437925115
2041.4	1423.811028189863
2041.6	1423.6114125872145
2041.8	1423.4117976561117
2042.0	1423.212182053463
2042.2	1423.0125664508148
2042.4	1422.812950848166
2042.6	1422.6133359170635
2042.8	1422.4137203144153
2043.0	1422.2141047117666
2043.2	1422.014489780664
2043.4	1421.8148741780149
2043.6	1421.6152585753666
2043.8	1421.415643644264
2044.0	1421.2160280416156
2044.2	1421.016412438967
2044.4	1420.8167968363186
2044.6	1420.6171819052156
2044.8	1420.4175663025674
2045.0	1420.2179506999191
2045.2	1420.018335768816
2045.4	1419.8187201661674
2045.6	1419.6191045635192
2045.8	1419.4194889608705
2046.0	1419.2198740297679
2046.2	1419.0202584271196
2046.4	1418.8206428244705
2046.6	1418.6210278933681
2046.8	1418.4214122907192
2047.0	1418.2217966880712
2047.2	1418.0221817569682
2047.4	1417.8225661543195
2047.6	1417.6229505516712
2047.8	1417.4233349490225
2048.0	1417.22372001792
2048.2	1417.0241044152717
2048.4	1416.824488812623
2048.6	1416.62487388152
2048.8	1416.4252582788713
2049.0	1416.225642676223
2049.2	1416.0260270735744
2049.4	1415.8264121424709
2049.6	1415.6267965398233
2049.8	1415.4271809371755
2050.0	1415.227566006072
