Unnamed: 0,Profundidade [m],COₘₐ [%],qCO [%],rCO [%],COT [%],IH [mg HC/g COT],IO  [mg CO₂/g COT],δ¹³C [‰],of,of_class
839,2482.0,0.476684337580984,0.135896877824921,0.011324739818743379,0.6239059552246483,469.22646070069567,52.49092929118087,-18.562692071523248,3.0,BC
840,2482.5,0.4774361165608498,0.1421934508576923,0.011849454238140987,0.631479021656683,466.4975089411674,53.58864247085626,-18.581702746701986,2.9999999999999996,B
841,2483.0,0.4781858617400924,0.1695061227919874,0.01412551023266556,0.6618174947647453,455.0213676238552,58.20488807939313,-18.66164889969899,3.0,BC
842,2483.5,0.4789393794548501,0.14294875428770035,0.011912396190641716,0.6338005299331921,466.3614409506044,53.64337543784679,-18.582650636074444,3.0000000000000004,BC
843,2484.0,0.4796947439226455,0.14059509238628287,0.011716257698856869,0.6320060940077852,467.5049936159778,53.18338459042694,-18.574684314135887,2.9999999999999996,B
844,2484.5,0.480451957294313,0.14647713923787808,0.0122064282698231,0.6391355248020141,465.0123820491133,54.186030591480296,-18.59204857448933,3.0,BC
845,2485.0,0.4812111916240357,0.13998246530074976,0.01166520544172911,0.6328588623665146,467.9751326834839,52.99427247113793,-18.57140918804764,3.0,BC
846,2485.5,0.4819719607262711,0.11134874289113927,0.009279061907594921,0.6025997655250053,481.47719622356203,47.56310533928628,-18.477349869004396,3.0,BC
847,2486.0,0.4827352438419454,0.136064410128931,0.01133870084407751,0.630138354814954,469.9267615268992,52.20923525097762,-18.557813571385644,2.9999999999999996,B
848,2486.5,0.4834994323689642,0.13481718376980822,0.01123476531415063,0.629551381452923,470.586774771919,51.943746777138216,-18.553215726307982,3.0,BC
849,2487.0,0.4842659990139675,0.12058454203217915,0.010048711836014912,0.6148992528821615,477.2778955891237,49.25226222370083,-18.506603423985887,3.0,BC
850,2487.5,0.48503443969273796,0.1311678137223078,0.010930651143525594,0.6271329045585714,472.43845405795287,51.19891398567739,-18.54031638746145,2.9999999999999996,B
851,2488.0,0.4858047870543587,0.142910824107366,0.011909235342280444,0.6406248465040052,467.27436492300194,53.276154334343005,-18.576290940985828,2.9999999999999996,B
852,2488.5,0.4865783143526609,0.1325106678719541,0.011042555655996156,0.6301315378806112,472.0172777981266,51.368330953113116,-18.543250424327656,3.0,BC
853,2489.0,0.4873511701731311,0.1336835825024263,0.01114029854186882,0.6321750512174262,471.58132717220093,51.54369086781126,-18.546287383744215,3.0,BC
854,2489.5,0.484711228170845,0.13527170314149115,0.011272641928457559,0.6312555732407937,470.5341565158722,51.96491232282893,-18.553582280451227,3.0,BC
855,2490.0,0.4793145438881008,0.15376460449890314,0.01281371704157519,0.6458928654285792,461.71749389556436,55.51139009594146,-18.61500172791854,3.0,BC
856,2490.5,0.474010323355752,0.14899210207634986,0.01241600850636243,0.6354184339384642,463.0474740701909,54.9764093065974,-18.60573669748856,3.0,BC
857,2491.0,0.4687976411331738,0.12487316027660975,0.01040609668971748,0.6040768980995009,473.34232543086716,50.83533426488715,-18.534019755425426,3.0,BC
858,2491.5,0.463671718650281,0.1536644677590102,0.012805372313250851,0.6301415587225421,459.5696736627128,56.37534475140315,-18.629964071113683,3.0000000000000004,BC
859,2492.0,0.4586332363577398,0.1523212607991784,0.012693438399931478,0.6236479355568496,459.42678126680624,56.43282281627346,-18.630959501287414,3.0,BC
860,2492.5,0.4536788830385813,0.12226074803098184,0.010188395669248451,0.5861280267388116,472.6476833390544,51.114752095077,-18.538858835166145,3.0,BC
861,2493.0,0.4488073292882994,0.1301610912927238,0.010846757607726965,0.5898151781887502,468.16407386698586,52.91827141080788,-18.570092968567067,2.9999999999999996,B
862,2493.5,0.4440163721065459,0.13173091251510893,0.010977576042925765,0.5867248606645806,466.7408496451178,53.490759356233475,-18.58000756426997,3.0,BC
863,2494.0,0.4393044637044944,0.12669141876947965,0.010557618230789934,0.5765535007047641,468.5133711449388,52.777767561923476,-18.567659661686942,3.0,BC
864,2494.5,0.4346701150401421,0.11253229585036184,0.009377691320863413,0.5565801022113673,475.0229639686351,50.15930213396478,-18.52231193639827,3.0,BC
865,2495.0,0.430110307099253,0.11907753689878307,0.00992312807489859,0.5591109720729347,471.021188746161,51.7690049762633,-18.55018947165595,3.0000000000000004,BC
