Profundidade [m]	Idade [Ma]
1651.2	46.121607
1651.4	46.124913
1651.6	46.128219
1651.8	46.131525
1652.0	46.134831
1652.2	46.138137
1652.4	46.141443
1652.6	46.14475
1652.8	46.148056
1653.0	46.151362
1653.2	46.154668
1653.4	46.157974
1653.6	46.16128
1653.8	46.164586
1654.0	46.167892
1654.2	46.171199
1654.4	46.174505
1654.6	46.177811
1654.8	46.181117
1655.0	46.184423
1655.2	46.187729
1655.4	46.191035
1655.6	46.194341
1655.8	46.197648
1656.0	46.200954
1656.2	46.20426
1656.4	46.207566
1656.6	46.210872
1656.8	46.214178
1657.0	46.217484
1657.2	46.22079
1657.4	46.224097
1657.6	46.227403
1657.8	46.230709
1658.0	46.234015
1658.2	46.237321
1658.4	46.240627
1658.6	46.243933
1658.8	46.247239
1659.0	46.250546
1659.2	46.253852
1659.4	46.257158
1659.6	46.260464
1659.8	46.26377
1660.0	46.267076
1660.2	46.270382
1660.4	46.273688
1660.6	46.276995
1660.8	46.280301
1661.0	46.283607
1661.2	46.286913
1661.4	46.290219
1661.6	46.293525
1661.8	46.296831
1662.0	46.300137
1662.2	46.303443
1662.4	46.30675
1662.6	46.310056
1662.8	46.313362
1663.0	46.316668
1663.2	46.319974
1663.4	46.32328
1663.6	46.326586
1663.8	46.329403
1664.0	46.331731
1664.2	46.334058
1664.4	46.336386
1664.6	46.338714
1664.8	46.341041
1665.0	46.343369
1665.2	46.345696
1665.4	46.348024
1665.6	46.350351
1665.8	46.352679
1666.0	46.355007
1666.2	46.357334
1666.4	46.359662
1666.6	46.361989
1666.8	46.364317
1667.0	46.366645
1667.2	46.368972
1667.4	46.3713
1667.6	46.373627
1667.8	46.375955
1668.0	46.378283
1668.2	46.38061
1668.4	46.382938
1668.6	46.385265
1668.8	46.387593
1669.0	46.38992
1669.2	46.392248
1669.4	46.394576
1669.6	46.396903
1669.8	46.399231
1670.0	46.401558
1670.2	46.403886
1670.4	46.406214
1670.6	46.408541
1670.8	46.410869
1671.0	46.413196
1671.2	46.415524
1671.4	46.417851
1671.6	46.420179
1671.8	46.422507
1672.0	46.424834
1672.2	46.427162
1672.4	46.429489
1672.6	46.431817
1672.8	46.434145
1673.0	46.436472
1673.2	46.4388
1673.4	46.441127
1673.6	46.443455
1673.8	46.445783
1674.0	46.44811
1674.2	46.450438
1674.4	46.452765
1674.6	46.455093
1674.8	46.45742
1675.0	46.459748
1675.2	46.462076
1675.4	46.464403
1675.6	46.466731
1675.8	46.469058
1676.0	46.471386
1676.2	46.473714
1676.4	46.476041
1676.6	46.478369
1676.8	46.480696
1677.0	46.483024
1677.2	46.485351
1677.4	46.487679
1677.6	46.490007
1677.8	46.492334
1678.0	46.494662
1678.2	46.496989
1678.4	46.499317
1678.6	46.501645
1678.8	46.503972
1679.0	46.5063
1679.2	46.508627
1679.4	46.510955
1679.6	46.513283
1679.8	46.51561
1680.0	46.517938
1680.2	46.520265
1680.4	46.522593
1680.6	46.52492
1680.8	46.527248
1681.0	46.529576
1681.2	46.531903
1681.4	46.534231
1681.6	46.536558
1681.8	46.538886
1682.0	46.541214
1682.2	46.543541
1682.4	46.545869
1682.6	46.548196
1682.8	46.550524
1683.0	46.552851
1683.2	46.555179
1683.4	46.557507
1683.6	46.559834
1683.8	46.562162
1684.0	46.564489
1684.2	46.566817
1684.4	46.569145
1684.6	46.571472
1684.8	46.5738
1685.0	46.576127
1685.2	46.578455
1685.4	46.580783
1685.6	46.58311
1685.8	46.585438
1686.0	46.587765
1686.2	46.590093
1686.4	46.59242
1686.6	46.594748
1686.8	46.597076
1687.0	46.599403
1687.2	46.601731
1687.4	46.604058
1687.6	46.606386
1687.8	46.608714
1688.0	46.611041
1688.2	46.613369
1688.4	46.615696
1688.6	46.618024
1688.8	46.620351
1689.0	46.622679
1689.2	46.625007
1689.4	46.627334
1689.6	46.629662
1689.8	46.631989
1690.0	46.634317
1690.2	46.636645
1690.4	46.638972
1690.6	46.6413
1690.8	46.643627
1691.0	46.645955
1691.2	46.648283
1691.4	46.65061
1691.6	46.652938
1691.8	46.655265
1692.0	46.657593
1692.2	46.65992
1692.4	46.662248
1692.6	46.664576
1692.8	46.666903
1693.0	46.669231
1693.2	46.671558
1693.4	46.673886
1693.6	46.676214
1693.8	46.678541
1694.0	46.680869
1694.2	46.683196
1694.4	46.685524
1694.6	46.687851
1694.8	46.690179
1695.0	46.692507
1695.2	46.694834
1695.4	46.697162
1695.6	46.699489
1695.8	46.701817
1696.0	46.704145
1696.2	46.706472
1696.4	46.7088
1696.6	46.711127
1696.8	46.713455
1697.0	46.715783
1697.2	46.71811
1697.4	46.720438
1697.6	46.722765
1697.8	46.725093
1698.0	46.72742
1698.2	46.729748
1698.4	46.732076
1698.6	46.734712
1698.8	46.737658
1699.0	46.740603
1699.2	46.743548
1699.4	46.746494
1699.6	46.749439
1699.8	46.752385
1700.0	46.75533
1700.2	46.758276
1700.4	46.761221
1700.6	46.764167
1700.8	46.767112
1701.0	46.770058
1701.2	46.773003
1701.4	46.775948
1701.6	46.778894
1701.8	46.781839
1702.0	46.784785
1702.2	46.78773
1702.4	46.790676
1702.6	46.793621
1702.8	46.796567
1703.0	46.799512
1703.2	46.802458
1703.4	46.805403
1703.6	46.808348
1703.8	46.811294
1704.0	46.814239
1704.2	46.817185
1704.4	46.82013
1704.6	46.823076
1704.8	46.826021
1705.0	46.828967
1705.2	46.831912
1705.4	46.834858
1705.6	46.837803
1705.8	46.840748
1706.0	46.843694
1706.2	46.846639
1706.4	46.849585
1706.6	46.85253
1706.8	46.855476
1707.0	46.858421
1707.2	46.861367
1707.4	46.864312
1707.6	46.867258
1707.8	46.870203
1708.0	46.873148
1708.2	46.876094
1708.4	46.879039
1708.6	46.881985
1708.8	46.88493
1709.0	46.887876
1709.2	46.890821
1709.4	46.893767
1709.6	46.896712
1709.8	46.899658
1710.0	46.902603
1710.2	46.905548
1710.4	46.908494
1710.6	46.911439
1710.8	46.914385
1711.0	46.91733
1711.2	46.920276
1711.4	46.923221
1711.6	46.926167
1711.8	46.929112
1712.0	46.932058
1712.2	46.935003
1712.4	46.937948
1712.6	46.940894
1712.8	46.943839
1713.0	46.946785
1713.2	46.94973
1713.4	46.952676
1713.6	46.955621
1713.8	46.958567
1714.0	46.961512
1714.2	46.964458
1714.4	46.967403
1714.6	46.970348
1714.8	46.973294
1715.0	46.976239
1715.2	46.979185
1715.4	46.98213
1715.6	46.985076
1715.8	46.988021
