Profundidade [m]	Idade [Ma]
2677.0	63.798228
2677.2	63.802923
2677.4	63.807619
2677.6	63.812314
2677.8	63.81701
2678.0	63.821705
2678.2	63.826401
2678.4	63.831096
2678.6	63.835792
2678.8	63.840488
2679.0	63.845183
2679.2	63.849879
2679.4	63.854574
2679.6	63.85927
2679.8	63.863965
2680.0	63.868661
2680.2	63.873357
2680.4	63.878052
2680.6	63.882748
2680.8	63.887443
2681.0	63.892139
2681.2	63.896834
2681.4	63.90153
2681.6	63.906226
2681.8	63.910921
2682.0	63.915617
2682.2	63.920312
2682.4	63.925008
2682.6	63.929703
2682.8	63.934399
2683.0	63.939094
2683.2	63.94379
2683.4	63.948486
2683.6	63.953181
2683.8	63.957877
2684.0	63.962572
2684.2	63.967268
2684.4	63.971963
2684.6	63.976659
2684.8	63.981355
2685.0	63.98605
2685.2	63.990746
2685.4	63.995441
2685.6	64.000137
2685.8	64.004832
2686.0	64.009528
2686.2	64.014223
2686.4	64.018919
2686.6	64.023615
2686.8	64.02831
2687.0	64.033006
2687.2	64.037701
2687.4	64.042397
2687.6	64.047092
2687.8	64.051788
2688.0	64.056484
2688.2	64.061179
2688.4	64.065875
2688.6	64.07057
2688.8	64.075266
2689.0	64.079961
2689.2	64.084657
2689.4	64.089352
2689.6	64.094048
2689.8	64.098744
2690.0	64.103439
2690.2	64.108135
2690.4	64.11283
2690.6	64.117526
2690.8	64.122221
2691.0	64.126917
2691.2	64.131613
2691.4	64.136308
2691.6	64.141004
2691.8	64.145699
2692.0	64.150395
2692.2	64.15509
2692.4	64.159786
2692.6	64.164481
2692.8	64.169177
2693.0	64.173873
2693.2	64.178568
2693.4	64.183264
2693.6	64.187959
2693.8	64.192655
2694.0	64.19735
2694.2	64.202046
2694.4	64.206742
2694.6	64.211437
2694.8	64.216133
2695.0	64.220828
2695.2	64.225524
2695.4	64.230219
2695.6	64.234915
2695.8	64.239611
2696.0	64.244306
2696.2	64.249002
2696.4	64.253697
2696.6	64.258393
2696.8	64.263026
2697.0	64.266469
2697.2	64.269912
2697.4	64.273354
2697.6	64.276797
2697.8	64.280239
2698.0	64.283682
2698.2	64.287125
2698.4	64.290567
2698.6	64.29401
2698.8	64.297452
2699.0	64.300895
2699.2	64.304338
2699.4	64.30778
2699.6	64.311223
2699.8	64.314665
2700.0	64.318108
2700.2	64.321551
2700.4	64.324993
2700.6	64.328436
2700.8	64.331879
2701.0	64.335321
2701.2	64.338764
2701.4	64.342206
2701.6	64.345649
2701.8	64.349092
2702.0	64.352534
2702.2	64.355977
2702.4	64.359419
2702.6	64.362862
2702.8	64.366305
2703.0	64.369747
2703.2	64.37319
2703.4	64.376633
2703.6	64.380075
2703.8	64.383518
2704.0	64.38696
2704.2	64.390403
2704.4	64.393846
2704.6	64.397288
2704.8	64.400731
2705.0	64.404173
2705.2	64.407616
2705.4	64.411059
2705.6	64.414501
2705.8	64.417944
2706.0	64.421386
2706.2	64.424829
2706.4	64.428272
2706.6	64.431714
2706.8	64.435157
2707.0	64.4386
2707.2	64.442042
2707.4	64.445485
2707.6	64.448927
2707.8	64.45237
2708.0	64.455813
2708.2	64.459255
2708.4	64.462698
