Profundidade [m]	Paleobatimetria [m]
2613.4	469.3210123
2613.6	469.1057408
2613.8	468.8904694
2614	468.6751979
2614.2	468.4599264
2614.4	468.244655
2614.6	468.0293835
2614.8	467.814112
2615	467.5988405
2615.2	467.3835691
2615.4	467.1682976
2615.6	466.9530261
2615.8	466.7377547
2616	466.5224832
2616.2	466.3072117
2616.4	466.0919403
2616.6	465.8766688
2616.8	465.6613966
2617	465.4461252
2617.2	465.2308537
2617.4	465.0155822
2617.6	464.8003108
2617.8	464.5850393
2618	464.3697678
2618.2	464.1544964
2618.4	463.9392249
2618.6	463.7239534
2618.8	463.5086819
2619	463.2934105
2619.2	463.078139
2619.4	462.8628675
2619.6	462.6475961
2619.8	462.4323246
2620	462.2170531
2620.2	462.0096092
2620.4	461.8099941
2620.6	461.6103783
2620.8	461.4107632
2621	461.2111475
2621.2	461.0115324
2621.4	460.8119173
2621.6	460.6123015
2621.8	460.4126864
2622	460.2130706
2622.2	460.0134555
2622.4	459.8138398
2622.6	459.6142247
2622.8	459.4146089
2623	459.2149938
2623.2	459.0153781
2623.4	458.815763
2623.6	458.6161479
2623.8	458.4165321
2624	458.216917
2624.2	458.0173012
2624.4	457.8176861
2624.6	457.6180704
2624.8	457.4184553
2625	457.2188395
2625.2	457.0192244
2625.4	456.8196087
2625.6	456.6199936
2625.8	456.4203785
2626	456.2207627
2626.2	456.0211476
2626.4	455.8215318
2626.6	455.6219168
2626.8	455.422301
2627	455.2226859
2627.2	455.0230701
2627.4	454.823455
2627.6	454.6238393
2627.8	454.4242242
2628	454.2246091
2628.2	454.0249933
2628.4	453.8253782
2628.6	453.6257624
2628.8	453.4261474
2629	453.2265316
2629.2	453.0269165
2629.4	452.8273007
2629.6	452.6276856
2629.8	452.4280699
2630	452.2284548
2630.2	452.0288397
2630.4	451.8292239
2630.6	451.6296088
2630.8	451.429993
2631	451.230378
2631.2	451.0307622
2631.4	450.8311471
2631.6	450.6315313
2631.8	450.4319162
2632	450.2323005
2632.2	450.0326854
2632.4	449.8330703
2632.6	449.6334545
2632.8	449.4338394
2633	449.2342237
2633.2	449.0346086
2633.4	448.8349928
2633.6	448.6353777
2633.8	448.4357619
2634	448.2361468
2634.2	448.0365311
2634.4	447.836916
2634.6	447.6373009
2634.8	447.3102806
2635	446.6772905
2635.2	446.0442982
2635.4	445.4113082
2635.6	444.7783159
2635.8	444.1453258
2636	443.5123336
2636.2	442.8793435
2636.4	442.2463513
2636.6	441.6133612
2636.8	440.9803711
2637	440.3473789
2637.2	439.7143888
2637.4	439.0813966
2637.6	438.4484065
2637.8	437.8154142
2638	437.1824241
2638.2	436.5494319
2638.4	435.9164418
2638.6	435.2834496
2638.8	434.6504595
2639	434.0174694
2639.2	433.3844772
2639.4	432.7514871
2639.6	432.1184949
2639.8	431.4855048
2640	430.8525125
2640.2	430.2195225
2640.4	429.5865302
2640.6	428.9535401
2640.8	428.3205479
2641	427.6875578
2641.2	427.0545677
2641.4	426.4215755
2641.6	425.7885854
2641.8	425.1555932
2642	424.5226031
2642.2	423.8896108
2642.4	423.2566208
2642.6	422.6236285
2642.8	421.9906384
2643	421.3576462
2643.2	420.7246561
2643.4	420.091666
2643.6	419.4586738
2643.8	418.8256837
2644	418.1926915
2644.2	417.5597014
2644.4	416.9267092
2644.6	416.2937191
2644.8	415.6607268
2645	415.0277368
2645.2	414.3947445
2645.4	413.7617544
2645.6	413.1287643
2645.8	412.4957721
2646	411.862782
2646.2	411.2297898
2646.4	410.5967997
2646.6	409.9638075
2646.8	409.3308174
2647	408.6978251
2647.2	408.0648351
2647.4	407.4318428
2647.6	406.7988527
2647.8	406.1215279
2648	405.444203
2648.2	404.7668782
2648.4	404.0895533
2648.6	403.4122284
2648.8	402.7349014
2649	402.0575766
2649.2	401.3802517
2649.4	400.7029269
2649.6	400.025602
2649.8	399.3482772
2650	398.6709523
2650.2	397.9936274
2650.4	397.3163026
2650.6	396.6389777
2650.8	395.9616507
2651	395.2843259
2651.2	394.607001
2651.4	393.9296761
2651.6	393.2523513
2651.8	392.5750264
2652	391.8977016
2652.2	391.2203767
2652.4	390.5430518
2652.6	389.865727
2652.8	389.1884
2653	388.5110751
2653.2	387.8337503
2653.4	387.1564254
2653.6	386.4791005
2653.8	385.8017757
2654	385.1244508
2654.2	384.447126
2654.4	383.7698011
2654.6	383.0924763
2654.8	382.4151493
2655	381.7378244
2655.2	381.0604995
2655.4	380.3831747
2655.6	379.7058498
2655.8	379.028525
2656	378.3512001
2656.2	377.6738752
2656.4	376.9965504
2656.6	376.3192255
2656.8	375.6419007
2657	374.9645737
2657.2	374.2872488
2657.4	373.6099239
2657.6	372.9325991
2657.8	372.2552742
2658	371.5779494
2658.2	370.9006245
2658.4	370.2232997
2658.6	369.5459748
2658.8	368.8686499
2659	368.1913229
2659.2	367.5139981
2659.4	366.8366732
2659.6	366.1593484
2659.8	365.4820235
2660	364.8046986
2660.2	364.1273738
2660.4	363.4500489
2660.6	362.7727241
2660.8	362.0953992
2661	361.4180722
2661.2	360.7407473
2661.4	360.0634225
2661.6	359.3860976
2661.8	358.7087728
2662	358.0314479
2662.2	357.3541231
2662.4	356.6767982
2662.6	355.9994733
2662.8	355.3221485
2663	354.6448236
