Profundidade [m],Produtividade Primária [gC/m²/yr]
2449.0,121.78086251287533
2449.2,121.80239497145999
2449.4,121.82394150252756
2449.6,121.84550223482192
2449.8,121.86707707142472
2450.0,121.88866614150594
2450.2,121.91026934805052
2450.4,121.93188676399171
2450.6,121.95351846153096
2450.8,121.97516434441548
2451.0,121.99682454141066
2451.2,122.01849895594088
2451.4,122.04018771765442
2451.6,122.06189072919778
2451.8,122.08360812064912
2452.0,122.10533979455793
2452.2,122.12708582443207
2452.4,122.14884628304465
2452.6,122.17062107371163
2452.8,122.19241032610779
2453.0,122.21421394322446
2453.2,122.23603205562566
2453.4,122.25786456552056
2453.6,122.2797116039067
2453.8,122.30157307289569
2454.0,122.32344904657828
2454.2,122.34533959830695
2454.4,122.3672446307348
2454.6,122.38916427514599
2454.8,122.4110984334078
2455.0,122.43304723724123
2455.2,122.45501058841542
2455.4,122.47698861885937
2455.6,122.49898123024408
2455.8,122.52098849725164
2456.0,122.54301049382187
2456.2,122.56504712217084
2456.4,122.58618046575403
2456.6,122.60641055612496
2456.8,122.62665303547031
2457.0,122.64690791692455
2457.2,122.66717521364197
2457.4,122.68745493879689
2457.6,122.70774710558335
2457.8,122.72805172721536
2458.0,122.74836881692687
2458.2,122.7686983879719
2458.4,122.78904045362457
2458.6,122.80939502717881
2458.8,122.82976212194905
2459.0,122.85014175126959
2459.2,122.87053392849506
2459.4,122.89093866700037
2459.6,122.91135598018055
2459.8,122.93178588145122
2460.0,122.95222838424806
2460.2,122.97268350202735
2460.4,122.99315124826579
2460.6,123.01363163646047
2460.8,123.03412468012918
2461.0,123.05463039281007
2461.2,123.07514878806194
2461.4,123.0956798794644
2461.6,123.11622368061758
2461.8,123.14581773253757
2462.0,123.1764558023147
2462.2,123.20712216535111
2462.4,123.23781686688933
2462.6,123.26853995227442
2462.8,123.2992914669551
2463.0,123.33007145648342
2463.2,123.36087996651538
2463.4,123.39171704281117
2463.6,123.42258273123537
2463.8,123.4534770777575
2464.0,123.48440012845212
2464.2,123.51535192949898
2464.4,123.54633252718394
2464.6,123.57734196789862
2464.8,123.60838029814123
2465.0,123.6394475645164
2465.2,123.67054381373583
2465.4,123.7016690926187
2465.6,123.73282344809161
2465.8,123.76400692718924
2466.0,123.79521957705444
2466.2,123.82646144493864
2466.4,123.85773257820249
2466.6,123.88903302431534
2466.8,123.9203628308567
2467.0,123.95172204551558
2467.2,123.98311071609133
2467.4,124.01452889049398
2467.6,124.04597661674416
2467.8,124.0774539429742
2468.0,124.10896100715746
2468.2,124.14049767827426
2468.4,124.17206409443791
2468.6,124.2036603042285
2468.8,124.23528635633943
2469.0,124.26694229957712
2469.2,124.29862818286158
2469.4,124.33034405522696
2469.6,124.36208996582141
2469.8,124.39386596390796
2470.0,124.42567209886452
2470.2,124.4575084201841
2470.4,124.48937497747573
2470.6,124.52127182046428
2470.8,124.55319899899118
2471.0,124.58515656301422
2471.2,124.61714456260852
2471.4,124.6491630479667
2471.6,124.68121206939905
2471.8,124.713291677334
2472.0,124.7454019223186
2472.2,124.77754285501862
2472.4,124.80971452621934
2472.6,124.84191698682521
2472.8,124.87415028786116
2473.0,124.90641448047207
2473.2,124.93870961592368
2473.4,124.97103574560279
2473.6,125.0033929210175
2473.8,125.03578119379807
2474.0,125.06820061569677
2474.2,125.10065123858813
2474.4,125.13313311447013
2474.6,125.16564629546372
2474.8,125.19819083381383
2475.0,125.23076678188913
2475.2,125.26337419218297
2475.4,125.29601311731359
2475.6,125.32868361002437
2475.8,125.36138572318428
2476.0,125.39411950978841
2476.2,125.42688502295805
2476.4,125.45968231594166
2476.6,125.49251144211432
2476.8,125.52537245497925
2477.0,125.55826540816729
2477.2,125.59119035543776
2477.4,125.62414735067873
2477.6,125.65713644790732
2477.8,125.6901577012706
2478.0,125.72321116504534
2478.2,125.75629689363839
2478.4,125.78941494158805
2478.6,125.82256536356327
2478.8,125.85574821436498
2479.0,125.88896354892574
2479.2,125.9222114223108
2479.4,125.95549188971819
2479.6,125.98938541491194
2479.8,126.02350597499294
2480.0,126.05766083586443
2480.2,126.09185005723769
2480.4,126.12607369897243
2480.6,126.16033191643193
2480.8,126.1946245791586
2481.0,126.22895184271776
2481.2,126.26331376756535
2481.4,126.29771041430816
2481.6,126.33214184370301
2481.8,126.36660811665853
2482.0,126.40110929423508
2482.2,126.4356454376449
2482.4,126.47021660825364
2482.6,126.50482286757968
2482.8,126.5394642772955
2483.0,126.5741408996153
2483.2,126.60885279574562
2483.4,126.64360002821043
2483.6,126.67838265930202
2483.8,126.71320075146922
2484.0,126.74805436731742
2484.2,126.78294356960951
2484.4,126.81786842126611
2484.6,126.85282908267739
2484.8,126.88782542255814
2485.0,126.92285760151749
2485.2,126.95792568311232
2485.4,126.99302973106015
2485.6,127.0281698092394
2485.8,127.06334598168984
2486.0,127.09855831261324
2486.2,127.133806866374
2486.4,127.16909170749955
2486.6,127.20441290068085
2486.8,127.23977051077313
2487.0,127.27516460319167
2487.2,127.31059524233068
2487.4,127.34606249393622
2487.6,127.38156642352513
2487.8,127.41710709678168
2488.0,127.45268457955703
2488.2,127.48829893787041
2488.4,127.52395023790977
2488.6,127.55963864536952
2488.8,127.59536402820422
2489.0,127.63112655234508
2489.2,127.6669262846597
2489.4,127.70276329218684
2489.6,127.73863764213704
2489.8,127.7745494018938
2490.0,127.81049863901319
2490.2,127.8464854212249
2490.4,127.88250981643336
2490.6,127.91857189271705
2490.8,127.95467171833029
2491.0,127.99080936210727
2491.2,128.026984891847
2491.4,128.06319837673718
2491.6,128.09944988573903
2491.8,128.13573948799268
2492.0,128.17206725281682
2492.2,128.2084332497097
2492.4,128.24483754834984
2492.6,128.28128032003474
2492.8,128.3177614320354
2493.0,128.35428105590574
2493.2,128.3908392620506
2493.4,128.42743612105852
2493.6,128.46407170370125
2493.8,128.5007460809353
2494.0,128.53745932390237
2494.2,128.57421150392923
2494.4,128.61100269252952
2494.6,128.6478329614036
2494.8,128.6847023824394
2495.0,128.7216110277131
2495.2,128.7585589699028
2495.4,128.79554628063713
2495.6,128.8325730329734
2495.8,128.86963929974698
2496.0,128.9067451539846
2496.2,128.94389066890517
2496.4,128.98107591792035
2496.6,129.01830107825197
2496.8,129.0555660165763
2497.0,129.09287091039332
2497.2,129.13021583389198
2497.4,129.16760086145766
2497.6,129.20502606767215
2497.8,129.2424915273149
2498.0,129.2799973153632
2498.2,129.31754350699322
2498.4,129.3551301775808
2498.6,129.3927574027014
2498.8,129.43042525813198
2499.0,129.46813381985024
2499.2,129.50588316445854
2499.4,129.54367336749672
2499.6,129.58150450597284
2499.8,129.61937665667836
2500.0,129.6572898966093
2500.2,129.6952443029672
2500.4,129.73323995316088
2500.6,129.77127703068334
2500.8,129.80935540171774
2501.0,129.8474752500587
2501.2,129.88563665394744
2501.4,129.92383969183544
2501.6,129.96208444238454
2501.8,130.0003709844689
2502.0,130.03869939717416
2502.2,130.07574125895857
2502.4,130.11202600660295
2502.6,130.1483484335255
2502.8,130.18470849986778
2503.0,130.22110616678995
2503.2,130.25754171552862
2503.4,130.2940150002344
2503.6,130.33052630336633
2503.8,130.36707558537438
2504.0,130.40366280773253
2504.2,130.4402882536609
2504.4,130.4769517770698
2504.6,130.5136536624137
2504.8,130.55039387046034
2505.0,130.5871723630073
2505.2,130.62398942528242
2505.4,130.66084491096058
2505.6,130.69773910651656
2505.8,130.73467197304538
2506.0,130.7716434726779
2506.2,130.80865389267498
2506.4,130.8457030864809
2506.6,130.8827913421766
2506.8,130.91991862251135
2507.0,130.9570848886427
2507.2,130.99429043032876
2507.4,131.03153510078803
2507.6,131.0688191901702
2507.8,131.1061425516049
2508.0,131.14350547651887
2508.2,131.18090792683418
2508.4,131.21834986552312
2508.6,131.25583158483
2508.8,131.29335293766633
2509.0,131.33091421756626
2509.2,131.36851538681418
2509.4,131.4061564087508
2509.6,131.44383757774185
2509.8,131.48155874648566
2510.0,131.51932021065105
2510.2,131.55712193289548
2510.4,131.59496387693875
2510.6,131.63284633929524
2510.8,131.67076917245558
2511.0,131.7087326742506
2511.2,131.74673680772196
2511.4,131.7847815369797
2511.6,131.8228671607143
2511.8,131.86099353121443
2512.0,131.8991609480493
2512.2,131.93736937601085
2512.4,131.97561877825572
2512.6,132.01390945613045
2512.8,132.05224126172777
2513.0,132.0906144968325
2513.2,132.12902901346044
2513.4,132.1674851147458
2513.6,132.20598276469903
2513.8,132.24452192841358
2514.0,132.28310290991863
2514.2,132.32172556104277
2514.4,132.36039018717898
2514.6,132.39909675276124
2514.8,132.43784522331362
2515.0,132.4766359051386
2515.2,132.51546864988453
2515.4,132.55434376523226
2515.6,132.593261216052
2515.8,132.63222096831032
2516.0,132.67122333061363
2516.2,132.71026815443594
2516.4,132.74935574977667
2516.6,132.7884860819546
2516.8,132.82765911739168
2517.0,132.86687516702852
2517.2,132.90613408217206
2517.4,132.94543617517064
2517.6,132.98478141180476
2517.8,133.0241697589648
2518.0,133.06360152995632
2518.2,133.10307657592668
2518.4,133.14259521113635
2518.6,133.18215728667076
2518.8,133.22176323257756
2519.0,133.2561770825282
2519.2,133.29020377843437
2519.4,133.32426172563444
2519.6,133.35835297501603
2519.8,133.39247557977697
2520.0,133.42663159484573
2520.2,133.46081906986896
2520.4,133.49504006382998
2520.6,133.52929262281347
2520.8,133.56357880987136
2521.0,133.59789666751544
2521.2,133.63224725077217
2521.4,133.66663163082544
2521.6,133.70104784074567
2521.8,133.73549795381868
2522.0,133.769980003575
2522.2,133.80449606741868
2522.4,133.8390441752687
2522.6,133.8736264086616
2522.8,133.90824079389319
2523.0,133.9428894166473
2523.2,133.97757029958478
2523.4,134.01228450972584
2523.6,134.04703313045135
2523.8,134.08181417484533
2524.0,134.1166297390236
2524.2,134.1514778365107
2524.4,134.18636056762116
2524.6,134.22127594220487
2524.8,134.25622606478953
2525.0,134.29120894153908
2525.2,134.32622668120877
2525.4,134.3612772862654
2525.6,134.3963628697069
2525.8,134.4314814302908
2526.0,134.46663404952534
2526.2,134.51360949278128
2526.4,134.5623240172456
2526.6,134.6111050891994
2526.8,134.65995077449475
2527.0,134.70886226885347
2527.2,134.75783972585032
2527.4,134.80688434927205
2527.6,134.85599419573236
2527.8,134.90517046862905
2528.0,134.95441332359104
2528.2,135.0037239721638
2528.4,135.05310046165374
2528.6,135.10254400322185
2528.8,135.15205475458725
2529.0,135.20163393514446
2529.2,135.25127958282027
2529.4,135.30099291663007
2529.6,135.3507740964186
2529.8,135.400624349521
2530.0,135.45054170441313
2530.2,135.5005273880553
2530.4,135.5505815624562
2530.6,135.60070546298317
2530.8,135.65089710858942
2531.0,135.70115773427332
2531.2,135.75148750424475
2531.4,135.8018876619988
2531.6,135.85235621689145
2531.8,135.90289441205428
2532.0,135.9535024139377
2532.2,136.00418039389734
2532.4,136.05492959270583
2532.6,136.10574802063644
2532.8,136.1566369267826
2533.0,136.20759648481456
2533.2,136.25862794377744
2533.4,136.3097293042538
2533.6,136.36090182366348
2533.8,136.41214567803297
2534.0,136.46346212477883
2534.2,136.51484915471795
2534.4,136.5663080336968
2534.6,136.61783894013942
2534.8,136.66944313993483
2535.0,136.72111861405878
2535.2,136.77286663688542
2535.4,136.82468738928006
2535.6,136.87658214570564
2535.8,136.9285488772213
2536.0,136.98058886683202
2536.2,137.0327022978875
2536.4,137.0848904535296
2536.6,137.1371512948235
2536.8,137.18948611351033
2537.0,137.24189509546915
2537.2,137.29437953262624
2537.4,137.34693737597578
2537.6,137.3995699261012
2537.8,137.45227737145726
2538.0,137.50506101286248
2538.2,137.55791879116163
2538.4,137.61085201588946
2538.6,137.66386087812288
2538.8,137.71694668768265
2539.0,137.7701073751855
2539.2,137.82334425922718
2539.4,137.87665753355577
2539.6,137.93004851710486
2539.8,137.98351513018434
2540.0,138.03705870056376
2540.2,138.09067942471012
