Profundidade [m]	Idade [Ma]
2564.6	62.818415
2564.8	62.821158
2565.0	62.823902
2565.2	62.826645
2565.4	62.829388
2565.6	62.832132
2565.8	62.834875
2566.0	62.837619
2566.2	62.840362
2566.4	62.843106
2566.6	62.845849
2566.8	62.848593
2567.0	62.851336
2567.2	62.854079
2567.4	62.856823
2567.6	62.859566
2567.8	62.86231
2568.0	62.865053
2568.2	62.867797
2568.4	62.87054
2568.6	62.873283
2568.8	62.876027
2569.0	62.87877
2569.2	62.881514
2569.4	62.884257
2569.6	62.887001
2569.8	62.889744
2570.0	62.892488
2570.2	62.895231
2570.4	62.897974
2570.6	62.900718
2570.8	62.903461
2571.0	62.906205
2571.2	62.908948
2571.4	62.911692
2571.6	62.914435
2571.8	62.917178
2572.0	62.919922
2572.2	62.922665
2572.4	62.925409
2572.6	62.928152
2572.8	62.930896
2573.0	62.933803
2573.2	62.936809
2573.4	62.939814
2573.6	62.94282
2573.8	62.945825
2574.0	62.948831
2574.2	62.951837
2574.4	62.954842
2574.6	62.957848
2574.8	62.960853
2575.0	62.963859
2575.2	62.966864
2575.4	62.96987
2575.6	62.972875
2575.8	62.975881
2576.0	62.978887
2576.2	62.981892
2576.4	62.984898
2576.6	62.987903
2576.8	62.990909
2577.0	62.993914
2577.2	62.99692
2577.4	62.999926
2577.6	63.002931
2577.8	63.005937
2578.0	63.008942
2578.2	63.011948
2578.4	63.014953
2578.6	63.017959
2578.8	63.020965
2579.0	63.02397
2579.2	63.026976
2579.4	63.029981
2579.6	63.032987
2579.8	63.035992
2580.0	63.038998
2580.2	63.042003
2580.4	63.045009
2580.6	63.048015
2580.8	63.05102
2581.0	63.054026
2581.2	63.057031
2581.4	63.060037
2581.6	63.063042
2581.8	63.066048
2582.0	63.069054
2582.2	63.072059
2582.4	63.075065
2582.6	63.07807
2582.8	63.081076
2583.0	63.084081
2583.2	63.087087
2583.4	63.090093
2583.6	63.093098
2583.8	63.096104
2584.0	63.099109
2584.2	63.102115
2584.4	63.10512
2584.6	63.108126
2584.8	63.111132
2585.0	63.114137
2585.2	63.117143
2585.4	63.120148
2585.6	63.123154
2585.8	63.126159
2586.0	63.129165
2586.2	63.13217
2586.4	63.135176
2586.6	63.138182
2586.8	63.141187
2587.0	63.144193
2587.2	63.147198
2587.4	63.150204
2587.6	63.153209
2587.8	63.156215
2588.0	63.159221
2588.2	63.162226
2588.4	63.165232
2588.6	63.168237
2588.8	63.171243
2589.0	63.174248
2589.2	63.177254
2589.4	63.18026
2589.6	63.183265
2589.8	63.186271
2590.0	63.189276
2590.2	63.192282
2590.4	63.195287
2590.6	63.198293
2590.8	63.201298
2591.0	63.204304
2591.2	63.20731
2591.4	63.210315
2591.6	63.213321
2591.8	63.216326
2592.0	63.219332
2592.2	63.222337
2592.4	63.225343
2592.6	63.228349
2592.8	63.231354
2593.0	63.23436
2593.2	63.237365
2593.4	63.240371
2593.6	63.243376
2593.8	63.246382
2594.0	63.249388
2594.2	63.252393
2594.4	63.255399
2594.6	63.258404
2594.8	63.26141
2595.0	63.264415
2595.2	63.267421
2595.4	63.270427
2595.6	63.273432
2595.8	63.276438
2596.0	63.279443
2596.2	63.282449
2596.4	63.285454
2596.6	63.28846
2596.8	63.291465
2597.0	63.294471
2597.2	63.297477
2597.4	63.300482
2597.6	63.303488
2597.8	63.306493
2598.0	63.309499
2598.2	63.312504
2598.4	63.31551
2598.6	63.318516
2598.8	63.321521
2599.0	63.324527
2599.2	63.327532
2599.4	63.330538
2599.6	63.333543
2599.8	63.336549
2600.0	63.339499
2600.2	63.342442
2600.4	63.345385
2600.6	63.348328
2600.8	63.351271
2601.0	63.354213
2601.2	63.357156
2601.4	63.360099
2601.6	63.363042
2601.8	63.365984
2602.0	63.368927
2602.2	63.37187
2602.4	63.374813
2602.6	63.377756
2602.8	63.380698
2603.0	63.383641
2603.2	63.386584
2603.4	63.389527
2603.6	63.39247
2603.8	63.395412
2604.0	63.398355
2604.2	63.401298
2604.4	63.404241
2604.6	63.407183
2604.8	63.410126
2605.0	63.413069
2605.2	63.416012
2605.4	63.418955
2605.6	63.421897
2605.8	63.42484
2606.0	63.427783
2606.2	63.430726
2606.4	63.433668
2606.6	63.436611
2606.8	63.439554
2607.0	63.442497
2607.2	63.44544
2607.4	63.448382
2607.6	63.451325
2607.8	63.454268
2608.0	63.457211
2608.2	63.460153
2608.4	63.463096
2608.6	63.466039
2608.8	63.468982
2609.0	63.471925
2609.2	63.474867
2609.4	63.47781
2609.6	63.480753
2609.8	63.483696
2610.0	63.486638
2610.2	63.489581
2610.4	63.492524
2610.6	63.495467
2610.8	63.49841
2611.0	63.501352
2611.2	63.504295
2611.4	63.507238
2611.6	63.510181
2611.8	63.513123
2612.0	63.516066
2612.2	63.519009
2612.4	63.521952
2612.6	63.524895
2612.8	63.527837
2613.0	63.53078
2613.2	63.533723
2613.4	63.536666
2613.6	63.539608
2613.8	63.542551
2614.0	63.545494
2614.2	63.548437
2614.4	63.55138
2614.6	63.554322
2614.8	63.557265
2615.0	63.560208
2615.2	63.563151
2615.4	63.566093
2615.6	63.569036
2615.8	63.571979
2616.0	63.574922
2616.2	63.577865
2616.4	63.580807
2616.6	63.58375
2616.8	63.586693
2617.0	63.589636
2617.2	63.592579
2617.4	63.595521
2617.6	63.598464
2617.8	63.601407
2618.0	63.60435
2618.2	63.607292
2618.4	63.610235
2618.6	63.613178
2618.8	63.616121
2619.0	63.619064
2619.2	63.622006
2619.4	63.624949
2619.6	63.627892
2619.8	63.630835
2620.0	63.633777
2620.2	63.63672
2620.4	63.639663
2620.6	63.642606
2620.8	63.645549
2621.0	63.648491
2621.2	63.651434
2621.4	63.654377
2621.6	63.65732
2621.8	63.660262
2622.0	63.663205
2622.2	63.666148
2622.4	63.669091
2622.6	63.672034
2622.8	63.674976
2623.0	63.677919
2623.2	63.680862
2623.4	63.683805
2623.6	63.686747
2623.8	63.68969
2624.0	63.692633
2624.2	63.695576
2624.4	63.698519
2624.6	63.701461
2624.8	63.704404
2625.0	63.707347
2625.2	63.71029
2625.4	63.713232
2625.6	63.716175
2625.8	63.719118
2626.0	63.722061
2626.2	63.725004
2626.4	63.727946
2626.6	63.730889
2626.8	63.733832
2627.0	63.736775
2627.2	63.739717
2627.4	63.742694
2627.6	63.745771
2627.8	63.748848
2628.0	63.751925
2628.2	63.755002
2628.4	63.758078
2628.6	63.761155
2628.8	63.764232
2629.0	63.767309
2629.2	63.770386
2629.4	63.773463
2629.6	63.77654
2629.8	63.779617
2630.0	63.782694
2630.2	63.785771
2630.4	63.788848
2630.6	63.791925
2630.8	63.795002
2631.0	63.798078
2631.2	63.801155
2631.4	63.804232
2631.6	63.807309
2631.8	63.810386
2632.0	63.813463
2632.2	63.81654
2632.4	63.819617
2632.6	63.822694
2632.8	63.825771
2633.0	63.828848
2633.2	63.831925
2633.4	63.835002
2633.6	63.838078
2633.8	63.841155
2634.0	63.844232
2634.2	63.847309
2634.4	63.850386
2634.6	63.853463
2634.8	63.85654
2635.0	63.859617
2635.2	63.862694
2635.4	63.865771
2635.6	63.868848
2635.8	63.871925
2636.0	63.875002
2636.2	63.878078
2636.4	63.881155
2636.6	63.884232
2636.8	63.887309
2637.0	63.890386
2637.2	63.893463
2637.4	63.89654
2637.6	63.899617
2637.8	63.902694
2638.0	63.905771
2638.2	63.908848
2638.4	63.911925
2638.6	63.915002
2638.8	63.918078
2639.0	63.921155
2639.2	63.924232
2639.4	63.927309
2639.6	63.930386
2639.8	63.933463
2640.0	63.93654
2640.2	63.939617
2640.4	63.942694
2640.6	63.945771
2640.8	63.948848
2641.0	63.951925
2641.2	63.955002
2641.4	63.958078
2641.6	63.961155
2641.8	63.964232
2642.0	63.967309
2642.2	63.970386
2642.4	63.973463
2642.6	63.97654
2642.8	63.979617
2643.0	63.982694
2643.2	63.985771
2643.4	63.988848
2643.6	63.991925
2643.8	63.995002
2644.0	63.998078
2644.2	64.001155
2644.4	64.004232
2644.6	64.007309
2644.8	64.010386
2645.0	64.013463
2645.2	64.01654
2645.4	64.019617
2645.6	64.022694
2645.8	64.025771
2646.0	64.028848
2646.2	64.031925
2646.4	64.035002
2646.6	64.038078
2646.8	64.041155
2647.0	64.044232
2647.2	64.047309
2647.4	64.050386
2647.6	64.053463
2647.8	64.05654
2648.0	64.059617
2648.2	64.062694
2648.4	64.065771
2648.6	64.068848
2648.8	64.071925
2649.0	64.075002
2649.2	64.078078
2649.4	64.081155
2649.6	64.084232
2649.8	64.087309
2650.0	64.090386
2650.2	64.093463
2650.4	64.09654
2650.6	64.099617
2650.8	64.102694
2651.0	64.105771
2651.2	64.108848
2651.4	64.111925
2651.6	64.115002
2651.8	64.118078
2652.0	64.121155
2652.2	64.124232
2652.4	64.127309
2652.6	64.130386
2652.8	64.133463
2653.0	64.13654
2653.2	64.139617
2653.4	64.142694
2653.6	64.145771
2653.8	64.148789
2654.0	64.151773
2654.2	64.154756
2654.4	64.157739
2654.6	64.160723
2654.8	64.163706
2655.0	64.16669
2655.2	64.169673
2655.4	64.172657
2655.6	64.17564
2655.8	64.178623
2656.0	64.181607
2656.2	64.18459
2656.4	64.187574
2656.6	64.190557
2656.8	64.193541
2657.0	64.196524
2657.2	64.199507
2657.4	64.202491
2657.6	64.205474
2657.8	64.208458
2658.0	64.211441
2658.2	64.214425
2658.4	64.217408
2658.6	64.220391
2658.8	64.223375
2659.0	64.226358
2659.2	64.229342
2659.4	64.232325
2659.6	64.235309
2659.8	64.238292
2660.0	64.241275
2660.2	64.244259
2660.4	64.247242
2660.6	64.250226
2660.8	64.253209
2661.0	64.256193
2661.2	64.259176
2661.4	64.262159
2661.6	64.265143
2661.8	64.268126
2662.0	64.27111
2662.2	64.274093
2662.4	64.277076
2662.6	64.28006
2662.8	64.283043
2663.0	64.286027
2663.2	64.28901
2663.4	64.291994
2663.6	64.294977
2663.8	64.29796
2664.0	64.300944
2664.2	64.303927
2664.4	64.306911
2664.6	64.309894
2664.8	64.312878
2665.0	64.315861
2665.2	64.318844
2665.4	64.321828
2665.6	64.324811
2665.8	64.327795
2666.0	64.330778
2666.2	64.333762
2666.4	64.336745
2666.6	64.339728
2666.8	64.342712
2667.0	64.345695
2667.2	64.348679
2667.4	64.351662
2667.6	64.354646
2667.8	64.357629
2668.0	64.360612
2668.2	64.363596
2668.4	64.366579
2668.6	64.369563
2668.8	64.372546
2669.0	64.37553
2669.2	64.378513
2669.4	64.381496
2669.6	64.38448
2669.8	64.387463
2670.0	64.390447
2670.2	64.39343
2670.4	64.396414
2670.6	64.399397
2670.8	64.40238
2671.0	64.405364
2671.2	64.408347
2671.4	64.411331
2671.6	64.414314
