Depth(m) Code COT DT GR NPHI RHOB
4825.3046 48 3.725938859582666 76.49173 110.3552 17.15415 2.42961
4825.5046 57 3.9014418267693354 76.60897 115.3165 16.95897 2.391336
4825.704600000001 57 4.047607285177041 76.33826 119.4509 19.74605 2.488982
4825.9046 57 4.1810137844831115 77.62952 123.2142 22.67184 2.583435
4826.104600000001 57 4.255434889781397 77.6812 125.318 21.60854 2.520739
4826.3046 57 4.197266894553264 76.45831 123.6815 21.23565 2.459181
4826.5046 48 4.015384471482719 75.75769 118.5437 19.33584 2.51003
4826.704600000001 48 3.887534996069608 72.14704 114.9529 15.92292 2.53053
4826.9046 48 3.813541058696245 69.75504 112.8767 14.21211 2.516225
4827.104600000001 48 3.855240700525581 68.86452 114.0616 13.98708 2.461401
4827.3046 48 4.019912829229345 74.67703 118.6789 13.01689 2.433367
4827.5046 48 4.109171748308178 79.26936 121.1721 12.22555 2.44392
4827.704600000001 48 3.959737455875814 81.24056 116.934 14.1674 2.514111
4827.9046 48 3.7003701431146925 84.11822 109.5817 19.64064 2.486045
4828.104600000001 57 3.541506190588099 83.11787 105.0967 26.62753 2.502398
4828.3046 57 3.5410936801594786 80.15327 105.1047 29.31283 2.525213
4828.5046 57 3.5749728062713304 76.24538 106.0885 25.02838 2.520531
4828.704600000001 57 3.5569156858151167 72.74188 105.6012 19.19043 2.55998
4828.9046 57 3.4963474206374507 71.64504 103.896 17.84737 2.594088
4829.104600000001 57 3.3706339250666852 70.80728 100.3472 20.73612 2.59246
4829.3046 57 3.1983117836443937 70.81412 95.47501 21.01673 2.563547
4829.5046 57 3.0609316431937925 73.39785 91.57366 19.46381 2.524373
4829.704600000001 57 3.061099567566417 72.02853 91.58749 18.77954 2.502206
4829.9046 57 3.1153737747269763 69.69312 93.1375 19.28429 2.529
4830.104600000001 57 3.1551188990484214 67.3234 94.27695 17.39032 2.531034
4830.3046 57 3.244313990531955 69.25847 96.78597 13.22903 2.601385
4830.5046 57 3.1967418694089536 76.23174 95.39469 12.52571 2.602343
4830.704600000001 57 3.1850246159998035 80.18833 95.03716 15.7854 2.574187
4830.9046 57 3.2895875565130748 82.01973 97.98137 18.92905 2.526212
4831.104600000001 57 3.294603793722058 83.65655 98.11234 20.73521 2.526901
4831.3046 57 3.1959839595426027 82.79192 95.32975 21.92928 2.525527
4831.5046 57 3.1597960161106795 77.44281 94.34207 22.53059 2.470516
4831.704600000001 57 3.174297947263205 75.25211 94.76662 22.93861 2.459402
4831.9046 57 3.210744029321043 77.71375 95.78075 20.30565 2.505776
4832.104600000001 57 3.3115103247435655 76.34818 98.63882 17.77082 2.465381
4832.3046 57 3.5332906993153155 76.35126 104.9093 20.80861 2.539078
4832.5046 57 3.7354654340135824 77.66009 110.6168 24.61639 2.49437
4832.704600000001 57 3.7177472241540084 80.93854 110.0941 24.88817 2.505487
4832.9046 57 3.4451740977272896 83.00594 102.3738 24.26287 2.440515
4833.104600000001 57 3.167213993814722 82.04912 94.52125 25.03718 2.461107
4833.3046 57 2.942140367982659 81.46533 88.16151 26.6425 2.467346
4833.5046 57 2.6382794897472754 80.83346 79.5745 27.54228 2.439131
4833.704600000001 57 2.608541425541368 81.38253 78.73006 26.4672 2.451603
4833.9046 57 3.0041304931798547 82.02406 89.91048 24.01958 2.453201
4834.104600000001 57 3.3215416630655255 83.67419 98.87385 23.71842 2.4443
4834.3046 57 3.287497324469293 85.04144 97.90223 23.9433 2.444651
4834.5046 57 3.2880004846382764 84.96848 97.91694 24.69113 2.46142
4834.704600000001 57 3.581988393408189 83.86754 106.2363 24.80462 2.465567
4834.9046 57 3.897284285273818 82.45158 115.1602 24.32364 2.460133
4835.104600000001 57 3.9078500890458083 81.17485 115.4674 23.86873 2.453913
4835.3046 57 3.7902956070104006 79.38477 112.1556 23.19985 2.434046
4835.5046 57 3.752372720110607 76.78979 111.1006 23.51992 2.477509
4835.704600000001 57 3.8119878969272607 74.57767 112.8008 23.7193 2.492697
4835.9046 57 3.708291415837435 74.10136 109.8721 22.21978 2.498737
4836.104600000001 57 3.5742337170280702 74.75327 106.0775 19.40355 2.550471
4836.3046 57 3.813950472026539 74.13875 112.8592 17.71832 2.530279
4836.5046 57 3.939665404293906 74.10817 116.4138 19.78356 2.528665
4836.704600000001 57 3.8659712089433116 76.70284 114.313 23.35582 2.492818
4836.9046 57 3.750868041724697 76.66277 111.0589 25.56017 2.464952
4837.104600000001 57 3.9500227639163805 75.01859 116.7006 24.20871 2.480267
4837.3046 57 4.176571853633867 75.98782 123.0995 19.834 2.518051
4837.5046 57 4.113926609620108 75.74684 121.3299 18.0071 2.53755
4837.704600000001 57 3.7592261064964645 76.12173 111.2988 18.947 2.545773
4837.9046 57 3.185814144268819 76.15414 95.08624 18.36365 2.53638
4838.104600000001 57 2.7040875747523745 75.02322 81.47366 17.66621 2.550565
4838.3046 57 2.5409563804430526 77.47403 76.84512 20.03966 2.568651
4838.5046 57 2.51907019184913 79.35436 76.21385 21.83962 2.555026
4838.704600000001 57 2.566587730086855 79.26173 77.55795 20.76914 2.537884
4838.9046 57 2.8962456529089473 79.01038 86.88019 21.15904 2.526514
4839.104600000001 57 3.447094639339081 78.40752 102.4586 22.94584 2.480068
4839.3046 57 3.7375289853730527 76.00822 110.6861 21.9989 2.501835
4839.5046 57 3.7308379614649567 75.25762 110.5019 20.29933 2.575072
4839.704600000001 57 3.91159602099068 76.1558 115.6066 20.89808 2.564176
4839.9046 57 4.0175598791974405 78.41219 118.5876 23.99121 2.559768
4840.104600000001 57 4.005178483427492 80.24178 118.2254 25.7168 2.51375
4840.3046 57 3.949358570621131 77.05714 116.6683 25.03876 2.490861
4840.5046 57 4.044568412294325 77.64702 119.3563 22.48932 2.498641
4840.704600000001 57 4.066082907676157 76.01711 119.9754 21.82852 2.509171
4840.9046 57 4.0392716810272296 71.62272 119.2465 21.98071 2.537373
4841.104600000001 48 4.095325965418706 69.6098 120.8447 22.02339 2.548645
4841.3046 48 4.267010531800014 67.12484 125.7153 21.61391 2.546355
4841.5046 48 4.192524369898186 67.23307 123.6086 16.48696 2.585711
4841.704600000001 48 4.074282093291009 68.88863 120.2545 16.22818 2.572237
4841.9046 48 3.8698009041465626 71.8147 114.4537 18.5059 2.587897
4842.104600000001 48 4.078526478535077 73.35194 120.3449 16.94922 2.56309
4842.3046 48 4.014246388183619 73.63522 118.5256 15.76204 2.566802
4842.5046 48 3.8693146525245377 74.44593 114.4225 16.51593 2.608826
4842.704600000001 48 4.0361478310831655 75.31325 119.1337 15.11805 2.514978
4842.9046 48 4.286243576189333 75.73151 126.202 16.66676 2.536085
4843.104600000001 57 4.30942167848832 75.84087 126.8566 20.8468 2.569651
4843.3046 57 4.316263384067553 75.25871 127.0539 21.50784 2.554219
4843.5046 57 4.5323404048842715 72.88361 133.1789 19.37468 2.564416
4843.704600000001 57 4.49501075837377 72.7421 132.1244 18.61807 2.5694
4843.9046 57 4.024551619906935 73.32835 118.819 18.1302 2.524607
4844.104600000001 57 3.842667247372334 74.11204 113.6713 16.16873 2.541847
4844.3046 57 3.7589922908491142 73.40625 111.3102 17.00068 2.590207
4844.5046 57 3.511506884436069 72.40049 104.3196 18.36152 2.52645
4844.704600000001 57 3.3565451922665464 72.29427 99.939 18.43826 2.550137
4844.9046 57 3.3757177906727436 73.28571 100.4745 18.21418 2.559997
4845.104600000001 57 3.317940167959042 73.93194 98.83664 19.00163 2.578441
4845.3046 57 3.365616763374629 74.50829 100.1808 20.91017 2.548862
4845.5046 57 3.4672880989039774 75.53372 103.0486 22.67454 2.545723
4845.704600000001 48 3.4687664252255774 76.52841 103.0838 20.05311 2.463085
4845.9046 48 3.4460133163967206 75.51685 102.4472 17.40498 2.412754
4846.104600000001 48 3.374362922586551 74.1893 100.4302 17.85029 2.400256
4846.3046 48 3.4560232395069015 74.7653 102.7352 18.72952 2.41288
4846.5046 48 3.5351293138666184 74.40392 104.9742 18.51225 2.413516
4846.704600000001 48 3.8177780026782466 72.89001 112.9757 17.32399 2.419652
4846.9046 48 3.8812198612415028 71.672 114.7775 16.40788 2.405008
4847.104600000001 48 3.658784321353278 70.46219 108.4965 15.63325 2.408575
4847.3046 48 3.4880841466341543 69.16768 103.6788 14.49579 2.430423
4847.5046 48 3.3493964283163113 69.16273 99.75765 12.92686 2.492731
4847.704600000001 48 3.2987709804579715 70.31657 98.31864 12.59015 2.49922
4847.9046 48 3.414159951039835 72.31976 101.5678 12.55823 2.47485
4848.104600000001 48 3.415161179857394 73.90408 101.5856 13.47316 2.486628
4848.3046 48 3.323241964849011 74.72954 98.98125 15.06087 2.452245
4848.5046 48 3.200275571637113 74.8718 95.50362 15.00004 2.433807
4848.704600000001 48 3.5421349555965986 75.13874 105.1674 15.27944 2.419442
4848.9046 48 3.69768135973239 74.10391 109.5721 15.14317 2.408768
4849.104600000001 48 3.792869652980765 73.42593 112.2679 16.13301 2.443381
4849.3046 48 3.697859836187408 71.90963 109.5917 17.13106 2.43169
4849.5046 48 3.444759955595332 68.75681 102.4566 14.92556 2.433372
4849.704600000001 48 2.9471650127781825 68.26305 88.39114 10.08999 2.468037
4849.9046 48 2.6911338745210776 70.89122 81.13482 8.144301 2.546772
4850.104600000001 48 2.981703485164794 72.27238 89.34107 10.45607 2.498084
4850.3046 48 3.4403905043310994 71.97732 102.3117 16.06049 2.507125
4850.5046 48 3.670820097140371 71.92362 108.8271 20.20376 2.591972
4850.704600000001 48 3.601641290318941 71.3168 106.8752 18.23734 2.610011
4850.9046 48 3.6752139719269956 71.506 108.9541 14.7495 2.643755
4851.104600000001 48 3.589537915350542 72.89922 106.5225 15.67349 2.650742
4851.3046 48 3.561355009618393 73.70908 105.7203 19.14209 2.583275
4851.5046 48 3.7396010466001486 71.63354 110.7737 21.75633 2.577694
4851.704600000001 48 3.7617182730332983 69.69324 111.4119 20.44528 2.592752
4851.9046 48 3.5763427484289023 69.91803 106.1692 16.44304 2.613751
4852.104600000001 57 3.1142418195704393 71.74294 93.0919 11.65226 2.635912
4852.3046 57 2.9671687248816254 72.99184 88.92535 10.5288 2.62686
4852.5046 57 3.5246812978038244 72.21751 104.6933 15.25809 2.610209
4852.704600000001 57 4.059582959139076 72.31178 119.8162 21.62188 2.596256
4852.9046 57 4.076153271306619 72.80935 120.2814 19.67909 2.616918
4853.104600000001 57 4.085827801399863 73.47764 120.5505 18.76414 2.635751
4853.3046 57 4.256280980453359 74.32234 125.3642 21.74808 2.624646
4853.5046 57 4.410488208694949 74.46907 129.7232 22.26011 2.625495
4853.704600000001 57 4.319620655718891 73.0909 127.1632 21.63688 2.613682
4853.9046 57 4.125282677741622 71.14466 121.6815 22.98149 2.612013
4854.104600000001 57 4.293126340638359 70.12282 126.4338 20.58539 2.642479
4854.3046 57 4.7160317586403275 69.49004 138.395 14.1485 2.615192
4854.5046 57 4.919702338845002 70.02885 144.1499 11.04094 2.609837
4854.704600000001 57 4.613848554859097 70.39864 135.4999 14.64609 2.606084
4854.9046 57 4.210478006026116 70.1899 124.0966 20.86861 2.626709
4855.104600000001 57 3.743957827286206 69.44456 110.9114 19.66401 2.60423
4855.3046 57 3.4939589707464966 68.86639 103.8469 14.35925 2.600643
4855.5046 57 3.6152646324517455 69.79088 107.2705 10.9377 2.565265
4855.704600000001 57 3.7762473827537013 71.1841 111.8128 12.44773 2.608146
4855.9046 57 3.9750617716069394 72.23532 117.427 15.99697 2.621543
4856.104600000001 57 3.8798077165683003 73.04005 114.7285 18.95541 2.610309
4856.3046 57 3.419316360966161 74.41389 101.6997 19.18842 2.61575
4856.5046 57 3.2434767391633192 75.54225 96.72062 19.12249 2.630368
4856.704600000001 57 3.3373774076808456 74.8589 99.38005 21.22693 2.636059
4856.9046 57 3.379393792799728 72.86858 100.5812 24.26151 2.627407
4857.104600000001 57 3.4399376774247 69.68517 102.3141 22.91737 2.631993
4857.3046 57 3.394609944883934 65.95027 101.0573 16.7406 2.619276
4857.5046 48 3.4330821614574383 64.62998 102.1538 9.114709 2.591924
4857.704600000001 48 3.5769061447425043 66.0778 106.2106 5.975611 2.618664
4857.9046 48 3.6143025480608113 68.99158 107.2486 10.33516 2.620538
4858.104600000001 48 3.608527536211142 71.79897 107.0667 18.21757 2.614141
4858.3046 48 3.7174121949375696 73.90175 110.1313 20.87794 2.626965
4858.5046 57 3.8842990680626124 74.09334 114.8485 20.87513 2.625038
4858.704600000001 57 3.9468744649493317 75.01658 116.6116 19.80939 2.626831
4858.9046 57 4.050008331422546 75.26567 119.5259 18.11637 2.638419
4859.104600000001 57 4.133244067423945 75.33547 121.8788 18.2665 2.631307
