Depth(m) COT DT GR NPHI RHOB
5304.3046 2.2379592402136397 55.3029 75.19164 1.148794 2.701368
5304.5046 2.1031565342432335 54.2147 71.36422 0.7321954 2.658526
5304.704600000001 1.909706423611671 53.23348 65.8694 0.4852421 2.638851
5304.9046 1.9166325084696325 53.24235 66.03008 0.3325346 2.64805
5305.104600000001 2.0226146767547246 53.1861 69.01906 0.3107844 2.645091
5305.3046 2.121957831555623 53.91036 71.81647 0.3342307 2.609517
5305.5046 2.1904793136997656 54.92525 73.74377 0.3422881 2.588994
5305.704600000001 2.143950713859733 55.8004 72.44261 0.5181235 2.589875
5305.9046 2.0611359831906038 55.90895 70.14944 1.019036 2.626234
5306.104600000001 2.018286167279193 55.7649 68.95935 1.585646 2.668344
5306.3046 2.0333204933709577 55.33785 69.3769 1.312694 2.648016
5306.5046 1.901771693637507 54.17281 65.63665 0.6267256 2.628027
5306.704600000001 1.9262633803605524 54.01796 66.30436 0.3777965 2.652844
5306.9046 1.915784143181841 54.52122 66.01271 0.5567874 2.659892
5307.104600000001 1.765404173095289 54.70495 61.77524 0.9573275 2.650432
5307.3046 1.8279559272806978 54.91252 63.55396 1.293981 2.61402
5307.5046 2.0081024687285884 55.42748 68.64067 1.183438 2.631797
5307.704600000001 2.008030491255753 55.53159 68.63062 0.9279051 2.645797
5307.9046 2.0071602775554744 54.71058 68.59632 0.776773 2.653505
5308.104600000001 2.125411334716092 53.78059 71.93796 0.7545038 2.648322
5308.3046 2.1986502775558128 53.34507 74.00863 0.7263272 2.642155
5308.5046 2.1536093802066607 53.57735 72.73815 0.606665 2.636204
5308.704600000001 2.0365447316547987 54.14078 69.45296 0.6473467 2.630855
5308.9046 1.9066381802042462 55.00216 65.80576 0.7513929 2.632831
5309.104600000001 1.9959803103318565 55.10989 68.35156 0.8416219 2.634317
5309.3046 2.0949231498710605 54.72631 71.16421 0.8982148 2.6366
5309.5046 2.1018923168753822 54.29543 71.36234 0.8051606 2.636469
5309.704600000001 2.134553780488668 54.15447 72.28712 0.7459135 2.634176
5309.9046 2.2993116267185836 54.21429 76.94268 0.7349 2.626434
5310.104600000001 2.2217165698890815 54.2696 74.74949 0.7467028 2.613665
5310.3046 2.1456711251388745 54.3895 72.59858 0.8152118 2.613623
5310.5046 2.187965610388538 54.49645 73.79227 0.9163648 2.6142
5310.704600000001 2.302421618575555 54.52536 77.0256 0.8414236 2.613971
5310.9046 2.2716663680482494 54.51404 76.15908 0.835484 2.624989
5311.104600000001 2.33086934475723 54.73554 77.83927 0.8844803 2.640025
5311.3046 2.385092647989077 55.20572 79.36987 0.8161402 2.645379
5311.5046 2.480757096971869 55.3066 82.067 0.8082059 2.65193
5311.704600000001 2.3702917406076303 55.31517 78.93672 0.8175438 2.647827
5311.9046 2.3038275876362966 55.38342 77.05698 0.756857 2.628713
5312.104600000001 2.367303253195055 55.33168 78.8497 0.7186059 2.615477
5312.3046 2.4108477748237505 55.40693 80.07864 0.733997 2.615687
5312.5046 2.67043339614414 55.59976 87.41051 0.8145567 2.621413
5312.704600000001 2.801197014949683 55.60404 91.10374 0.9509756 2.624662
5312.9046 2.7715052436436527 55.53772 90.26832 1.08055 2.626442
5313.104600000001 2.5669014929573004 55.45681 84.49265 1.160584 2.631403
5313.3046 2.3482127929254575 55.22752 78.3073 1.243642 2.6436
5313.5046 2.1466211662422636 55.03429 72.59269 1.396474 2.652772
5313.704600000001 2.048827090065587 54.99626 69.79941 1.18282 2.654137
5313.9046 1.9744377660077488 54.98689 67.68844 0.6032862 2.652575
5314.104600000001 1.964074571062411 55.06631 67.39722 0.4593568 2.655515
5314.3046 1.8553918642709708 54.91777 64.33747 0.5168678 2.660381
5314.5046 1.6310661047269495 54.97803 58.00222 0.6329085 2.665579
5314.704600000001 1.6409748791201553 55.29424 58.27326 0.8895683 2.670917
5314.9046 1.6295977158832353 55.61876 57.93901 1.08953 2.678163
5315.104600000001 1.6695775249482665 55.65801 59.06355 1.494587 2.685987
5315.3046 1.8394492127162767 55.60814 63.8589 1.563533 2.692909
5315.5046 1.9866097734952848 55.67068 68.02469 1.259253 2.693395
5315.704600000001 2.0179891122842193 55.52415 68.90988 1.174435 2.665179
5315.9046 1.9021719014573453 55.55976 65.62576 1.313785 2.649933
5316.104600000001 1.7604895089656922 55.26317 61.63479 1.369148 2.658496
5316.3046 1.63294408645524 54.46902 58.08242 1.492883 2.661688
5316.5046 1.2336800405223343 53.20326 46.80964 1.151444 2.682729
5316.704600000001 0.9033932496799293 52.31711 37.44551 0.6200027 2.770029
5316.9046 0.7630589368814409 51.68587 33.42811 0.3786873 2.745008
5317.104600000001 0.6515766316446094 51.36843 30.28398 0.2427252 2.650162
5317.3046 0.6123661312497699 51.14901 29.18819 0.1552122 2.657535
5317.5046 0.6183607558163802 51.30418 29.36147 0.1079226 2.663303
5317.704600000001 0.6250621829488026 51.37985 29.55324 0.1312091 2.683344
5317.9046 0.8013058614772399 51.26215 34.53593 0.3366717 2.675688
5318.104600000001 0.9280603328162167 51.76694 38.11213 0.5489392 2.655588
5318.3046 0.9114362780267458 53.23206 37.63368 0.7445493 2.63649
5318.5046 1.1153140498759242 54.44699 43.42426 1.59541 2.63538
5318.704600000001 1.4752280042642623 55.08004 53.66442 2.465725 2.645509
5318.9046 1.7656400981765399 55.33891 61.87652 1.906001 2.641915
5319.104600000001 1.832087763488528 54.9089 63.7364 1.206771 2.635648
5319.3046 1.974680931778626 54.29061 67.69515 1.124408 2.643203
5319.5046 1.9905329033171424 53.97417 68.13757 0.9670316 2.664338
5319.704600000001 1.8921862457323195 53.86786 65.38483 0.8491547 2.69129
5319.9046 2.0458830880605494 53.71992 69.74017 0.8546441 2.671264
5320.104600000001 2.317486243883899 53.83022 77.40942 0.8482543 2.647745
5320.3046 2.290794995675105 54.05772 76.64036 0.7542728 2.660314
5320.5046 2.0890870739379697 54.2796 70.93166 0.9135366 2.681737
5320.704600000001 2.0810770891582813 54.33876 70.70051 1.160679 2.655168
5320.9046 2.3638342059670827 54.35623 78.69012 1.060017 2.641734
5321.104600000001 2.419996140541937 54.04009 80.28081 0.7634828 2.658117
5321.3046 2.412298751444596 53.60446 80.06989 0.6337581 2.660741
5321.5046 2.2374399988369085 53.28526 75.14834 0.6463138 2.644557
5321.704600000001 1.8311091792189362 52.92284 63.67455 0.7433745 2.637384
5321.9046 1.3179831921968193 52.85984 49.1706 0.8555995 2.611765
5322.104600000001 0.9724826188174702 52.92892 39.38816 0.8850673 2.644937
5322.3046 1.1697806040934033 53.54612 44.95779 0.6867552 2.731911
5322.5046 1.703338096437581 55.01556 60.04779 0.7845619 2.784299
5322.704600000001 2.243210036903243 56.39987 75.34875 1.539299 2.763517
5322.9046 2.48926457993983 56.83461 82.3679 2.750974 2.705619
5323.104600000001 2.375894832108067 56.68526 79.17809 2.641622 2.653383
5323.3046 2.2365589383884985 55.7449 75.23328 1.718176 2.65491
5323.5046 2.3657000733875786 54.52044 78.82339 1.456619 2.696728
5323.704600000001 2.8906630823696067 53.9422 93.60903 1.461366 2.736751
5323.9046 3.1102144897275337 53.65003 99.80623 1.2108 2.729063
5324.104600000001 2.6396460649973785 53.57939 86.49281 0.5828717 2.696198
5324.3046 2.0801162803942947 53.79226 70.66778 0.2452506 2.686076
5324.5046 2.0712535020196756 53.94547 70.42432 0.3272441 2.681727
5324.704600000001 2.240092814191358 53.96072 75.2067 0.6398218 2.700667
5324.9046 2.3177756727619303 53.58871 77.39859 0.9104823 2.727684
5325.104600000001 2.222718352335871 53.13503 74.69923 0.8289669 2.721162
5325.3046 2.0213359320618887 52.71678 68.97364 0.5523664 2.70017
5325.5046 1.8221210964487276 52.51359 63.31207 0.3326298 2.689401
5325.704600000001 1.7207425346275462 52.85165 60.42495 0.3199197 2.682699
5325.9046 1.5183818392432404 54.37349 54.70455 0.4815963 2.683273
5326.104600000001 1.7020775419988268 56.2977 59.89327 1.141412 2.677
5326.3046 1.9476314028071755 58.19238 66.87784 2.900101 2.660913
5326.5046 2.111769905399708 58.88822 71.57156 5.260758 2.655401
5326.704600000001 2.0186182344842667 58.34814 68.97974 6.478203 2.660473
5326.9046 1.8867944788192195 56.68779 65.26694 5.853966 2.666465
5327.104600000001 1.7953223919192038 55.1696 62.65181 3.086546 2.661547
5327.3046 1.7893716174972505 54.24962 62.43362 1.210152 2.65616
5327.5046 2.07540640853174 54.15955 70.48727 0.9891142 2.656124
5327.704600000001 2.2787331242330144 54.14441 76.24386 1.003206 2.67403
5327.9046 2.1517865355798222 54.11633 72.66302 0.9542303 2.688402
5328.104600000001 1.926711115364891 54.21569 66.30416 0.8021358 2.683621
5328.3046 1.88278291935331 54.19254 65.0635 0.7757258 2.676436
5328.5046 2.0384119482561855 54.07884 69.46137 0.7759504 2.669033
5328.704600000001 1.9717641350903912 53.92222 67.57945 0.8164823 2.66412
5328.9046 2.1223033241726763 55.10049 71.82484 0.8114139 2.664055
5329.104600000001 2.2949706404796446 57.91333 76.68436 0.6133963 2.680359
5329.3046 2.3342406387024486 59.9581 77.8336 1.207544 2.693216
5329.5046 2.6649459838072627 60.59259 87.36951 5.224341 2.697411
5329.704600000001 2.8554004541851805 60.3731 92.79685 8.325094 2.70416
5329.9046 2.462738407071201 59.39635 81.70984 5.587966 2.698935
5330.104600000001 2.0033416139935163 57.28003 68.70791 1.878394 2.685205
5330.3046 1.954560392771592 55.78629 67.18174 1.108272 2.681556
5330.5046 2.215447145039583 55.91429 74.48686 1.093765 2.672621
5330.704600000001 2.3479365240096235 56.35095 78.24606 1.481966 2.67292
5330.9046 2.511499935876209 56.84998 82.91248 2.035839 2.674315
5331.104600000001 2.5561855983505173 56.58245 84.17875 2.186375 2.676103
5331.3046 2.27382568742464 55.38466 76.19408 1.518344 2.662176
5331.5046 1.902347459256196 53.72388 65.63772 0.9086551 2.666077
5331.704600000001 1.4041017858432596 52.33974 51.51363 0.5322807 2.675989
5331.9046 0.9254223385488594 52.03251 37.96758 0.3355467 2.669168
5332.104600000001 0.9133792413874338 52.40287 37.62271 0.33195 2.664298
5332.3046 1.351240234861147 53.16037 50.01691 0.4774291 2.654709
5332.5046 1.724504538449418 53.08276 60.59474 0.4935303 2.641159
5332.704600000001 1.827345592582254 53.40472 63.51627 0.5298277 2.640202
5332.9046 1.9716764504335915 55.97864 67.58185 0.9968319 2.638173
5333.104600000001 2.3376298395568607 59.77593 77.95167 2.99412 2.647689
5333.3046 2.8336984371637954 63.1316 92.06998 6.992339 2.6432
5333.5046 3.097768567081668 64.34305 99.60043 10.02971 2.641824
5333.704600000001 3.0405020464243684 63.67181 98.02485 10.44287 2.652837
5333.9046 3.0298382428177097 59.96994 97.7201 7.136719 2.644915
5334.104600000001 2.9016907528576685 57.21834 94.06976 2.363239 2.646014
5334.3046 2.4810258835785066 54.86343 82.07729 0.753611 2.646095
5334.5046 2.345600260498503 53.47197 78.15206 0.663172 2.643032
5334.704600000001 2.3425885665974744 53.3157 78.05778 0.7375933 2.637625
5334.9046 2.31327602380176 53.48944 77.24448 0.7225435 2.63635
5335.104600000001 2.629327177327116 53.59895 86.18182 0.7031313 2.640546
5335.3046 2.877590118851506 54.50975 93.19103 0.7388764 2.645162
5335.5046 3.0552709476708353 57.0479 98.19794 1.158214 2.649795
5335.704600000001 3.328868443596508 59.86252 105.9871 2.844418 2.650522
5335.9046 3.4530306338512187 60.8718 109.5483 5.982295 2.638627
5336.104600000001 3.33455945680449 58.75246 106.2314 7.618587 2.630487
5336.3046 2.99424981059061 57.08407 96.60094 6.052327 2.629257
5336.5046 2.780132030212279 56.37304 90.50868 3.221173 2.640603
5336.704600000001 2.6165285099492723 55.61729 85.86243 1.800057 2.65092
5336.9046 2.5183398512935824 55.33567 83.07768 1.56635 2.646858
5337.104600000001 2.6394171488996636 54.96192 86.49611 1.513866 2.645796
5337.3046 2.820257798269962 54.87349 91.61018 1.609159 2.650531
5337.5046 2.872933113700832 54.93502 93.10167 1.695171 2.655286
5337.704600000001 2.8978319499496648 55.01413 93.80869 1.90148 2.64827
5337.9046 2.802959882863055 55.18065 91.13454 2.071053 2.643368
5338.104600000001 2.83138419530613 55.2722 91.94389 2.143291 2.643466
5338.3046 2.785346700692179 55.42 90.64315 2.59105 2.646384
5338.5046 2.778066548841803 55.43502 90.43373 2.650774 2.653698
5338.704600000001 2.7718982077959424 55.21056 90.25864 2.210293 2.659574
5338.9046 2.8253975873044306 55.22227 91.76902 2.10831 2.663935
5339.104600000001 2.8177622349445586 55.3223 91.55075 2.024738 2.670303
5339.3046 2.6872137745600266 55.18819 87.8598 2.09687 2.669716
5339.5046 2.5829721612959347 55.16097 84.91069 2.353184 2.652779
5339.704600000001 2.6794867187250584 55.08854 87.6358 2.408699 2.647328
5339.9046 2.6822164689165016 54.85198 87.70872 2.357069 2.641267
5340.104600000001 2.6119514716736476 55.02028 85.71644 2.472914 2.633993
5340.3046 2.5600123829626984 56.04431 84.23558 2.819682 2.631629
5340.5046 2.634999555239662 57.26686 86.36612 3.928566 2.637398
5340.704600000001 2.726174506319831 57.93657 89.01409 6.005152 2.653713
5340.9046 2.653641191813509 58.21518 87.0375 6.808017 2.684018
5341.104600000001 2.5730109792062614 57.55157 84.7769 4.964708 2.686224
5341.3046 2.2344890426055755 56.0482 75.19751 2.693746 2.657133
5341.5046 1.9868258110071846 55.10252 68.10252 2.652222 2.626737
5341.704600000001 1.986394880808915 55.7151 67.98873 3.562619 2.572616
5341.9046 1.94001975157004 56.88446 66.67081 4.112686 2.428509
5342.104600000001 1.8814816324142274 58.73771 65.09425 5.309978 2.848475
5342.3046 1.8782967382796278 60.10626 65.0531 7.102996 6.301967
5342.5046 2.0085699786614777 59.65289 68.77016 7.809267 5.358423
5342.704600000001 2.002652261379179 59.19411 68.62325 7.711757 3.288811
5342.9046 1.8962156118608262 59.00002 65.61182 6.459478 2.730381
5343.104600000001 1.9645238813644343 58.07571 67.53804 5.770615 2.653253
5343.3046 2.3352147520931252 56.95824 78.01437 5.826159 2.644969
5343.5046 2.7544750979599932 56.94227 89.83895 5.2033 2.494024
5343.704600000001 2.840564595075245 56.78567 92.24232 4.018524 2.355072
5343.9046 2.688502351964303 56.14817 87.85255 4.175797 2.686678
5344.104600000001 2.732174192396501 55.9113 89.06603 4.146558 2.886928
5344.3046 2.6773103103309674 55.59206 87.53294 3.054979 2.718348
5344.5046 2.4237113646048667 55.20664 80.3768 1.895139 2.65515
5344.704600000001 2.20943619402189 55.16713 74.3149 1.607783 2.656978
5344.9046 2.1870743982890652 55.57885 73.67162 1.542865 2.663324
5345.104600000001 2.156893289666478 55.24118 72.82299 1.428075 2.671229
5345.3046 2.2764911240564945 54.56023 76.2084 1.327963 2.674396
5345.5046 2.5335574756207033 54.75431 83.47009 1.274172 2.673516
5345.704600000001 2.780736568949366 54.56054 90.45189 1.390893 2.671156
5345.9046 2.9971408580247747 54.24872 96.56831 1.739562 2.659986
5346.104600000001 2.8292979960218254 54.68876 91.82603 2.128489 2.661567
5346.3046 2.3742359495339445 54.63047 78.9593 2.300618 2.673017
5346.5046 2.081195904611632 54.59559 70.66764 2.030109 2.686487
5346.704600000001 1.9802084837728695 54.83353 67.78939 1.320066 2.687513
5346.9046 2.04103430736542 54.37587 69.50425 1.113961 2.680337
5347.104600000001 2.1298749438017586 54.35433 72.01086 1.449519 2.679679
5347.3046 2.330656315478162 54.65179 77.68004 1.709168 2.678595
5347.5046 2.4361679993967593 54.26485 80.65858 1.717751 2.673274
5347.704600000001 2.6009217527373623 55.15326 85.30162 1.870237 2.67117
5347.9046 2.6965749252060633 55.8891 88.02898 1.75193 2.676592
5348.104600000001 2.7131008454871037 56.14862 88.62847 2.231508 2.688622
5348.3046 2.6432858988554724 56.71832 86.68999 2.604793 2.68856
5348.5046 2.4115737384446794 56.08181 80.13424 1.980802 2.686053
5348.704600000001 2.2817518213311065 54.55412 76.35783 1.340487 2.682629
5348.9046 2.172678286018307 54.49841 73.18922 1.23273 2.68524
5349.104600000001 2.2064582654925964 54.89409 74.14401 1.061031 2.68951
5349.3046 2.2811511087286678 55.5897 76.25674 0.9834168 2.685951
5349.5046 2.283538133905909 55.69873 76.36442 1.235159 2.677682
5349.704600000001 2.4576804227915043 55.20604 81.32384 2.045622 2.668597
5349.9046 2.226690975243736 54.69581 74.79913 2.078526 2.66603
5350.104600000001 1.7456448738205201 54.34504 61.17621 1.205081 2.670923
5350.3046 1.687867535931245 54.05727 59.5031 0.8024067 2.676952
5350.5046 2.0582364149089725 54.64676 70.02562 1.158592 2.68039
5350.704600000001 2.204632572039857 54.84579 74.18538 1.2323 2.669046
5350.9046 2.3586741722822198 54.9616 78.54102 0.8913358 2.661984
5351.104600000001 2.560396798895229 54.58709 84.2181 0.870203 2.661314
5351.3046 2.3720204853732056 53.94975 78.89572 1.271064 2.667557
5351.5046 1.7804972931855643 53.81233 62.19039 1.333063 2.67749
5351.704600000001 1.2336090712416408 53.0099 46.73937 1.023555 2.678452
5351.9046 0.9888960797968309 52.63692 39.81932 0.8207429 2.668189
5352.104600000001 0.8763742627807534 53.05323 36.64136 0.8630681 2.660055
5352.3046 0.8750243660774886 52.14607 36.60732 0.8278626 2.665893
5352.5046 0.899816429267531 51.50405 37.30711 0.7831769 2.668831
5352.704600000001 0.9125234694630862 51.56295 37.64973 0.6413315 2.656527
5352.9046 0.9759730115068916 51.43996 39.41444 0.3581232 2.641059
5353.104600000001 1.3903493033209535 51.25026 51.09806 0.1597134 2.637868
5353.3046 2.0584044758077717 51.76801 69.96515 0.2301657 2.642572
5353.5046 2.2921417756071283 52.7137 76.56831 0.4716806 2.638268
5353.704600000001 2.3039222048482446 54.0093 76.9258 0.7913635 2.64463
5353.9046 2.8051126588088358 54.39719 91.1301 1.639146 2.660758
5354.104600000001 3.1353327104399686 54.54285 100.4764 2.250077 2.668538
5354.3046 2.9450162377736375 54.8615 95.11064 1.616141 2.667342
5354.5046 2.7547444463630133 55.02515 89.72355 1.224942 2.669549
5354.704600000001 2.5703629925137474 56.82726 84.5166 1.710818 2.671785
5354.9046 2.3479148076150174 58.97659 78.28464 2.42861 2.668648
5355.104600000001 2.3118701751351347 59.69109 77.3474 4.348619 2.663627
5355.3046 2.1217918643369855 59.37119 72.00059 5.838853 2.6628
5355.5046 1.8229420833926322 58.83796 63.54342 6.012765 2.671368
5355.704600000001 1.6120825571530284 57.52948 57.52353 5.137743 2.676015
5355.9046 1.4944892196677049 55.91676 54.1804 4.080439 2.670916
5356.104600000001 1.258967175143145 54.02836 47.50105 2.3799 2.666695
5356.3046 1.0217896514698612 52.81847 40.77488 1.464818 2.662421
5356.5046 0.8916202036234824 52.65609 37.08228 1.114321 2.650918
5356.704600000001 1.257611470966472 51.94358 47.42269 1.476597 2.641799
5356.9046 1.5456213161740282 52.38105 55.54645 1.710808 2.647223
5357.104600000001 1.6622706560231408 52.52305 58.847 1.524931 2.662606
5357.3046 1.844036682147281 53.11634 64.00835 1.933315 2.667384
5357.5046 1.911717246981366 55.10065 65.92021 2.432833 2.666361
5357.704600000001 1.8220501296593987 56.93816 63.43986 2.645676 2.660832
5357.9046 1.9632202732941444 57.00153 67.46704 4.624524 2.661638
5358.104600000001 1.9344300608230545 55.81119 66.66161 4.918503 2.666712
5358.3046 1.3730880220157382 54.63869 50.79223 2.074401 2.660285
5358.5046 0.916703370577127 53.8142 37.7814 0.7342433 2.644973
5358.704600000001 1.02631312035756 55.11035 40.80183 1.197124 2.632356
5358.9046 1.4997060475408146 58.00889 54.2644 2.599032 2.620691
5359.104600000001 1.870112848995213 59.60763 64.81144 4.154044 2.614062
5359.3046 2.082718976214899 59.53385 70.87218 5.202384 2.612292
5359.5046 2.3273185727485854 58.36559 77.7757 5.308162 2.620346
5359.704600000001 2.5168714290362995 56.96714 83.09895 2.844733 2.619384
5359.9046 2.4426541407309106 54.88121 80.91703 1.011991 2.61856
5360.104600000001 1.9333597004325402 53.39014 66.43372 0.4808079 2.619894
5360.3046 1.8899542060356418 53.2914 65.17356 0.3396715 2.614214
5360.5046 2.08508024652088 53.47484 70.6824 0.3196295 2.622395
5360.704600000001 2.1218960098628084 53.47258 71.71287 0.3314961 2.622069
5360.9046 1.965441564953963 53.09941 67.2811 0.3216777 2.617081
5361.104600000001 1.8947151561309936 53.17352 65.28172 0.2635492 2.610512
5361.3046 1.8218524057882082 53.23142 63.22818 0.2604269 2.606745
5361.5046 1.753352776994383 53.45669 61.29495 0.3428018 2.610187
5361.704600000001 1.7049485426861393 53.58447 59.93198 0.3511327 2.604133
5361.9046 1.7457762151597618 53.3068 61.09345 0.3211415 2.588849
5362.104600000001 1.6720452829148578 53.43571 59.00957 0.4704454 2.581925
5362.3046 1.6230098795310821 53.64276 57.62741 0.8169661 2.592102
5362.5046 1.5425093581384923 53.9706 55.35868 1.485136 2.606918
5362.704600000001 1.4330208893701097 54.0371 52.3106 3.301773 2.612417
5362.9046 1.4811531738030277 53.89456 53.78087 5.761851 2.613408
5363.104600000001 1.6284655485074626 53.70557 57.95563 5.20027 2.608704
5363.3046 1.516939921579814 53.24762 54.78139 2.247795 2.598789
5363.5046 1.2970191156913589 52.94123 48.48615 0.8713929 2.590278
5363.704600000001 1.2654107933500556 52.7028 47.58093 0.5816 2.591275
5363.9046 1.2522716600208292 52.53192 47.2109 0.6713392 2.607019
5364.104600000001 1.2627631081576893 52.34761 47.51394 0.7729008 2.618326
5364.3046 1.0889663506565492 52.28567 42.61231 0.6882935 2.619834
5364.5046 0.7062096213841047 52.20612 31.81284 0.586855 2.610437
5364.704600000001 0.5972700811864193 52.12763 28.74846 0.5226996 2.603315
5364.9046 0.8169252299681915 52.00962 34.95266 0.4776936 2.605871
5365.104600000001 1.0622952151066116 51.71128 41.86092 0.4237438 2.60293
5365.3046 1.3355466026329903 51.50945 49.54421 0.4083956 2.596812
5365.5046 1.5035676747609268 51.52176 54.26572 0.290671 2.590922
5365.704600000001 1.5569594069406067 51.38974 55.76736 0.1599122 2.596786
5365.9046 1.5459143374136541 51.62103 55.45007 0.1650476 2.585705
5366.104600000001 1.606213150673029 51.8391 57.15864 0.3203144 2.579758
5366.3046 1.7454023424927096 53.04839 61.14122 0.8045197 2.587501
5366.5046 2.050202548047805 53.818 69.81883 1.2044 2.596744
5366.704600000001 2.601592988240718 54.03559 85.41534 0.9426753 2.594664
5366.9046 2.957398552338093 54.12391 95.4332 0.4668588 2.566857
5367.104600000001 3.145589743229104 54.09143 100.7114 0.395376 2.549077
5367.3046 3.606878178549702 54.09349 113.7451 0.6993352 2.57313
5367.5046 3.899814077939009 54.16756 122.0324 0.8730525 2.581873
5367.704600000001 3.666476044611748 53.95011 115.4406 0.7981913 2.5929
5367.9046 3.356565348566218 53.87379 106.6726 0.6884573 2.596043
5368.104600000001 3.465264826416238 53.98875 109.7385 0.882219 2.591072
5368.3046 3.782950618612734 54.0451 118.7216 1.154417 2.582427
5368.5046 3.8259139385352974 54.00686 119.9504 1.240131 2.575861
5368.704600000001 3.834094898312001 53.88366 120.1871 1.050065 2.570594
5368.9046 3.8912369889276603 53.87467 121.7983 0.6850441 2.566217
5369.104600000001 3.7189578333133406 54.4517 116.9119 0.6129819 2.568657
5369.3046 3.3480729203118065 54.80754 106.4334 0.772376 2.574943
5369.5046 2.835901751081444 54.51311 91.99207 1.018359 2.585017
5369.704600000001 2.776869428476973 54.26518 90.34969 1.211019 2.593543
5369.9046 3.185212664953761 53.74129 101.8988 1.077157 2.600234
5370.104600000001 3.3187981850477764 52.81603 105.6651 0.7887524 2.600006
5370.3046 2.982448433983043 52.30809 96.12671 0.5169243 2.599254
5370.5046 2.70056000481437 52.08744 88.13881 0.2993001 2.604897
5370.704600000001 2.3286607057594475 51.90536 77.6059 0.1856272 2.611965
5370.9046 1.9688069220403874 51.73481 67.41543 0.1467055 2.615215
5371.104600000001 1.7678836654291792 51.76619 61.72478 0.09458373 2.616031
5371.3046 1.8191491299158886 51.97046 63.16478 0.04558858 2.610185
5371.5046 1.9455795030654581 52.0882 66.74345 0.1256029 2.608295
5371.704600000001 2.056899409989013 52.12622 69.90647 0.3147194 2.605414
5371.9046 2.2521747860329815 51.86707 75.43424 0.4119083 2.6079
5372.104600000001 2.218174025824325 51.45639 74.47546 0.2772381 2.59564
5372.3046 1.8288587156885483 51.00704 63.46021 0.1424731 2.615119
5372.5046 1.5122234173122873 50.71111 54.49126 0.0391189 2.623333
5372.704600000001 1.3520996578891114 49.96695 49.96331 0.01933228 2.611459
5372.9046 1.4483717286421103 50.47763 52.72425 0.1761357 2.613137
5373.104600000001 1.8005645042970635 51.40966 62.74621 0.4480256 2.612503
5373.3046 2.42286014292131 51.96025 80.33371 0.5168105 2.606364
5373.5046 2.4304386185033433 52.12759 80.54612 0.3599613 2.601092
5373.704600000001 2.1049057160092848 52.24226 71.34322 0.3944331 2.599918
5373.9046 1.9103120572012466 52.25561 65.84563 0.3950184 2.603919
5374.104600000001 1.8938319171906746 52.43611 65.36686 0.2873778 2.604694
5374.3046 1.9162043537617204 52.58756 65.94913 0.259335 2.604819
5374.5046 1.9761009822735511 52.92821 67.69917 0.3908451 2.607366
5374.704600000001 2.2817091930293287 53.98356 76.35088 0.5444657 2.608298
5374.9046 2.730240774681568 54.86832 89.05208 0.7214594 2.61365
5375.104600000001 3.284315999996659 54.92989 104.7294 0.8958176 2.620479
5375.3046 3.688867523523993 54.52548 116.15 0.9623144 2.624646
5375.5046 3.2422741211400896 53.6487 103.5401 0.6768437 2.627998
5375.704600000001 2.1322291042765302 52.88163 72.13532 0.3448867 2.624297
5375.9046 1.6437752747093926 52.56204 58.28179 0.2114253 2.617536
5376.104600000001 1.695321783751384 52.21561 59.70644 0.1176677 2.618923
5376.3046 1.575968233537788 52.29481 56.33085 0.1176793 2.625282
5376.5046 1.3728879150728517 52.50286 50.59158 0.1932947 2.632011
5376.704600000001 1.2652251655278177 53.19355 47.55458 0.2824228 2.630937
5376.9046 1.407388924643812 53.776 51.59034 0.4030081 2.631767
5377.104600000001 1.934277494783049 53.58923 66.51273 0.4327143 2.632513
5377.3046 2.3940503017140955 53.03662 79.52599 0.2615146 2.635945
5377.5046 2.1710329494199248 52.70685 73.21207 0.0511252 2.630447
5377.704600000001 1.808638912442405 52.4169 62.93912 0.1006917 2.625153
5377.9046 1.821692124649469 52.36571 63.29258 0.2707791 2.625661
5378.104600000001 1.9183660520095924 52.44378 66.03175 0.358095 2.625281
5378.3046 1.7277394594256283 52.15243 60.65719 0.317824 2.615051
5378.5046 1.489946525598172 51.9952 53.94123 0.3446248 2.61299
5378.704600000001 1.564126559813378 51.96048 56.04328 0.2598757 2.6208
5378.9046 1.6412332030926922 51.83373 58.22118 0.1737303 2.627342
5379.104600000001 1.60570630514789 51.65128 57.20998 0.1192563 2.619835
5379.3046 1.5994011596208102 51.68336 57.01706 0.07441509 2.597203
5379.5046 1.72517355518035 51.9141 60.55856 0.04809423 2.582221
5379.704600000001 1.9546062621602238 51.91432 67.03166 0.1341976 2.580443
5379.9046 1.8925552741555527 52.03989 65.27183 0.2599269 2.615571
5380.104600000001 1.6725598564416764 52.71709 59.06293 0.2956386 2.610547
5380.3046 1.7169125192112258 53.35832 60.34256 0.3314083 2.578402
5380.5046 2.141540697114091 54.1973 72.35719 0.3095992 2.568953
5380.704600000001 2.650358205307691 55.03381 86.74668 0.3060513 2.564637
5380.9046 3.0269927704683255 55.03222 97.39615 0.3403965 2.556739
5381.104600000001 3.2135645580802237 54.55394 102.6762 0.4371761 2.536747
5381.3046 2.9360006350722667 54.26459 94.83192 0.4362524 2.524933
5381.5046 2.736604982812731 53.79423 89.19618 0.4106098 2.524048
5381.704600000001 2.9217481519331514 53.62911 94.43843 0.4328058 2.531742
5381.9046 3.4682002701117716 54.34594 109.9065 0.499617 2.530767
