Depth(m) COT DT GR NPHI RHOB
4861.9046 4.72188750543441 75.13805 138.4417 16.75666 2.619885
4862.104600000001 4.208196052837131 75.42272 123.924 16.5673 2.644847
4862.3046 3.804743914993147 77.82742 112.5078 20.24752 2.622312
4862.5046 3.646338980348924 78.04519 108.0302 23.29841 2.616729
4862.704600000001 3.7340107341857363 74.76881 110.5287 22.95789 2.619544
4862.9046 3.9469475271021164 70.82918 116.5712 20.62865 2.644398
4863.104600000001 4.357365932886502 68.49482 128.1838 17.7036 2.619247
4863.3046 4.5617078950247025 68.1972 133.96 14.24826 2.621102
4863.5046 4.420606161538863 69.43369 129.9648 11.85594 2.614685
4863.704600000001 4.078731202844333 72.68486 120.2832 14.51949 2.605915
4863.9046 3.5740517861981083 76.166 105.9996 20.08296 2.510649
4864.104600000001 3.1881547612440886 77.01792 95.08946 25.13311 2.591051
4864.3046 2.9716147094810736 76.15069 88.97606 24.33464 2.613776
4864.5046 3.177828916113073 74.02579 94.81692 23.37969 2.631413
4864.704600000001 3.4888018283302795 71.13084 103.623 21.64806 2.64286
4864.9046 3.6431658175845074 69.39132 107.9962 18.32874 2.632143
4865.104600000001 3.719461593579717 68.14182 110.1602 15.08811 2.614677
4865.3046 3.718623921462146 67.7577 110.139 13.48023 2.617744
4865.5046 3.7145806757337874 68.5888 110.0194 11.6913 2.606436
4865.704600000001 3.6324768490130603 69.67917 107.6923 9.729524 2.573599
4865.9046 3.7217558802732627 71.00719 110.2066 13.04739 2.592994
4866.104600000001 3.8387829769224684 73.20632 113.4994 17.39008 2.605418
4866.3046 3.9340901731668034 74.63442 116.1863 19.23136 2.606718
4866.5046 4.084224380449343 74.79912 120.4697 20.28578 2.604977
4866.704600000001 4.186799589098771 73.36753 123.3326 21.19494 2.586797
4866.9046 4.061494065188084 72.03408 119.8003 21.3508 2.596184
4867.104600000001 4.101703264077207 72.06978 120.9363 18.3096 2.572692
4867.3046 4.155082583206489 72.39473 122.4426 16.01695 2.58912
4867.5046 3.8759032970558773 72.80901 114.5509 17.2298 2.616672
4867.704600000001 3.4402009688233277 73.49989 102.2344 20.34066 2.628325
4867.9046 3.4077650806272644 74.54584 101.3111 19.35744 2.623063
4868.104600000001 3.604542638870326 75.84095 106.8633 17.4904 2.588685
4868.3046 3.8908314938850546 76.67062 114.9479 18.41898 2.619383
4868.5046 4.273322478237424 74.12301 125.7727 22.30652 2.653815
4868.704600000001 4.5839016166143045 69.66614 134.5777 20.99211 2.643165
4868.9046 4.414003420959502 64.41553 129.8105 14.19557 2.616136
4869.104600000001 4.09716763211109 60.99068 120.8794 7.976557 2.605836
4869.3046 3.7472162487368235 62.51266 110.9807 7.019992 2.565035
4869.5046 3.9310757628629442 66.709 116.1492 9.912215 2.555676
4869.704600000001 4.348008045564765 70.65028 127.9055 16.81847 2.58649
4869.9046 4.642130743066534 73.52707 136.1983 22.92111 2.623417
4870.104600000001 4.626337833237708 73.12672 135.7546 25.1836 2.624285
4870.3046 4.306896122461422 70.8308 126.7426 23.36593 2.603886
4870.5046 4.225125839813202 69.28232 124.4419 16.49534 2.638654
4870.704600000001 4.436722969248162 69.40695 130.4204 11.92641 2.618495
4870.9046 4.646242209012838 71.5499 136.3272 15.10945 2.654341
4871.104600000001 4.546068981361978 73.46353 133.4842 16.71153 2.626199
4871.3046 4.340811325909987 74.16913 127.6795 18.34637 2.63381
4871.5046 4.162762771239965 75.52353 122.6395 21.82243 2.590338
4871.704600000001 4.116344794548599 77.34596 121.3161 21.57367 2.636672
4871.9046 4.199839711649025 76.13268 123.6833 18.90236 2.639664
4872.104600000001 4.26979908189348 74.61053 125.67 20.94636 2.62605
4872.3046 4.158452420287638 74.15524 122.5265 22.09007 2.628747
