Unnamed: 0,Profundidade [m],COₘₐ [%],qCO [%],rCO [%],COT [%],IH [mg HC/g COT],IO  [mg CO₂/g COT],δ¹³C [‰],of,of_class
2972,3366.6,0.7475873455701271,1.1193085432918968,0.2201728641770258,2.0870687530390497,321.3268803252793,113.98342488863493,-19.811069774447557,3.6785856707357203,BC
2973,3367.1,0.7521096038119587,1.120937755165451,0.21976556120863727,2.092812920186047,321.7929875192218,113.78190728679529,-19.806293530744885,3.6368660201704643,BC
2974,3367.6,0.7623597203083121,1.1179623148148543,0.2205094212962864,2.100831456419453,322.9579025168362,113.32127392942701,-19.79904511956674,3.4835058360124904,BC
2975,3368.1,0.7694197799664957,1.1092999487727664,0.2226750128068084,2.1013947415460708,323.87411799615404,112.99739949965088,-19.797532330557786,3.3043697003809887,BC
2976,3368.6,0.7651732043784849,1.3399129191502943,0.16502177021242642,2.270107893741206,319.60040878862634,113.45092681422165,-19.689337427688255,3.7466501716612752,BC
2977,3369.1,0.7702783459184082,1.2702144638742692,0.1824463840314327,2.22293919382411,321.217538173403,113.16068977785568,-19.71734504775241,3.6578189411575477,BC
2978,3369.6,0.7656103459663157,1.2155771658014964,0.1961057085496259,2.1772932203174378,321.62825049750694,113.29443670016724,-19.747074879926274,3.632524469615997,BC
2979,3370.1,0.7768562084119641,1.2345169518752193,0.1913707620311952,2.2027439223183785,322.48273735485475,112.83987890690236,-19.72903858654629,3.530172766707894,BC
2980,3370.6,0.7867402682214272,1.1605543313816191,0.2098614171545952,2.1571560167576416,324.7891112243701,112.31608074620823,-19.75700716749373,3.063295303873842,BC
2981,3371.1,0.7831851907482537,1.3065075164497295,0.17337312088756762,2.2630658280855505,321.9463997651735,112.67153979344047,-19.690903919639663,3.5815803527740577,BC
2982,3371.6,0.7958958610147034,1.3042867602886237,0.17392830992784408,2.2741109312311707,323.25666233848614,112.15064544255634,-19.68244725335399,3.3896823436273253,BC
2983,3372.1,0.8029681329659644,1.2819621370323229,0.17950946574191928,2.2644397357402064,324.33396200885534,111.82944975432108,-19.687168121084586,3.1728997447229523,BC
2984,3372.6,0.8025955037663716,1.2600512406789974,0.18498718983025064,2.2476339342756195,324.66943138847165,111.80930746880371,-19.697346152321405,3.0911769011822585,BC
2985,3373.1,0.8068957801608853,1.2861111914314012,0.1784722021421497,2.271479173734436,324.6542965742994,111.67729283487712,-19.68239614170666,3.093569636901054,BC
2986,3373.6,0.8200165823872606,1.2446153055851092,0.1888461736037227,2.2534780615760925,326.6751385381007,111.07459848594152,-19.69123183020062,2.9999999999999982,B
2987,3374.1,0.8239972687399183,1.3023187769740048,0.1744203057564988,2.3007363514704218,326.0581537763695,111.02221173528828,-19.6627631809262,3.000000000000001,BC
2988,3374.6,0.8333993901908467,1.3212425875777478,0.16968935310556305,2.3243313308741573,326.6420690430858,110.68848524281204,-19.64791938051874,3.0000000000000004,BC
2989,3375.1,0.8450054531248684,1.3006969913552195,0.1748257521611951,2.320528196641283,328.1131785205355,110.19521166611703,-19.648406709030876,2.9999999999999996,B
2990,3375.6,0.8520519858950603,1.288101108802132,0.17797472279946694,2.31812781749666,329.0108999987526,109.8946679364693,-19.648755193028105,3.0000000000000004,BC
2991,3376.1,0.8583782821083389,1.2692307158988774,0.18269232102528066,2.310301319032497,329.9571123640663,109.60702450248509,-19.652298619027462,2.999999999999999,B
2992,3376.6,0.8564015154716729,1.117005342434773,0.22074866439130675,2.194155522297753,332.7051894407532,109.32041750681593,-19.72241725675444,3.000000000000001,BC
2993,3377.1,0.8470214718900233,1.2953723853731238,0.17615690365671904,2.318550760919865,328.4004652280802,110.10563903145531,-19.649238464300954,3.0,BC
2994,3377.6,0.8594382705836159,1.4216316206710082,0.14459209483224794,2.425661986086872,327.38507492531767,109.90052767015587,-19.58942504243445,3.0,BC
2995,3378.1,0.8562803373228622,1.3565421506130708,0.1608644623467323,2.3736869502826647,328.2005347463713,109.88097857387702,-19.61737230648553,3.0000000000000004,BC
2996,3378.6,0.8672374230404364,1.2873112216856222,0.17817219457859446,2.332720839304653,330.46362433474013,109.30775601692119,-19.63835626665068,3.0,BC
2997,3379.1,0.8795851004471528,1.1844551394305378,0.20388621514236555,2.267926455020056,333.6021356223845,108.57121321728994,-19.673825787628573,2.9999999999999996,B
2998,3379.6,0.8916162635839399,1.235628376177312,0.191092905955672,2.318337545716924,333.72740027305167,108.24558686495749,-19.64294759453005,2.9999999999999996,B
2999,3380.1,0.9026521279464932,1.2393088224486235,0.19017279438784407,2.332133744782961,334.67933848930164,107.83796816360952,-19.633622948998887,3.0,BC
3000,3380.6,0.9011649787073724,1.3177950731958823,0.17055123170102945,2.389511283604284,333.034095195341,108.11012705875468,-19.60260752672518,3.0,BC
3001,3381.1,0.9160471424644996,1.3800408652661451,0.15498978368346372,2.451077791414108,333.2143551689697,107.7381221783762,-19.568701829776774,3.0000000000000004,BC
3002,3381.6,0.9105474019311152,1.3688556985958795,0.15778607535103012,2.437189175878025,332.9312707052979,107.90537897864172,-19.57649392286701,3.0,BC
3003,3382.1,0.9130227149642102,1.3571944352139955,0.16070139119650104,2.430918541374707,333.36672482283296,107.78434691289031,-19.57936127577205,3.0,BC
3004,3382.6,0.916856016903072,1.3264475235371966,0.16838811911570084,2.411691659555969,334.28508508846767,107.55988545207559,-19.588765241071393,3.0,BC
3005,3383.1,0.9306145450348688,1.3157766980425352,0.1710558254893662,2.41744706856677,335.7145781682218,107.03140322853886,-19.5838792188243,3.0000000000000004,BC
3006,3383.6,0.929772864401492,1.3655242980160678,0.158618925495983,2.453916087913543,334.692600353925,107.20775443797676,-19.56540848867011,3.0,BC
3007,3384.1,0.9331923426953218,1.3874183933268422,0.1531454016682895,2.473756137690453,334.58292290975965,107.14999438767359,-19.55506621680309,3.0,BC
3008,3384.6,0.9542219060563808,1.2864459149532597,0.17838852126168508,2.4190563422713254,338.37304513869753,106.09445145810983,-19.579794323909837,2.9999999999999996,B
3009,3385.1,0.9683745543812868,1.2125530452974818,0.1968617386756295,2.377789338354398,341.1485475652297,105.33560669613225,-19.599442894279445,3.0000000000000004,BC
3010,3385.6,0.9503723432970859,1.103397802194477,0.22415054945138074,2.277920694942944,341.9352306656025,105.60277848653715,-19.65758599890292,3.0000000000000004,BC
3011,3386.1,1.0745076339838209,1.0293190237298055,0.2426702440675486,2.3464969017811748,354.56667252540007,100.81222228611094,-19.601250678439147,2.9999999999999996,B
3012,3386.6,0.9882544149864834,1.0673243176228908,0.2331689205942773,2.2887476532036515,346.18994026981807,104.05514376317379,-19.64580445298683,3.0,BC
3013,3387.1,0.9737224436039008,1.2024482068002391,0.19938794829994028,2.37555859870408,341.8350643167402,105.10734911077742,-19.599881414743198,2.9999999999999996,B
3014,3387.6,0.9659370656889564,1.2800563776018357,0.17998590559954109,2.425979348890333,339.52347694718026,105.65781381081612,-19.574627622509556,3.0,BC
3015,3388.1,0.9838065900635232,1.3121522240127013,0.17196194399682468,2.4679207580730487,340.4018657039375,105.1449689190957,-19.551118707308948,3.0,BC
3016,3388.6,0.9891604456891514,1.2587482848198217,0.18531292879504466,2.4332216593040172,341.967054392858,104.76796590263552,-19.567751567810763,3.0,BC
3017,3389.1,0.9850791789488932,1.2191906902551115,0.19520232743622207,2.399472196640227,342.46183017864644,104.76502679559565,-19.58568108348632,2.999999999999999,B
3018,3389.6,0.9637768715431156,1.1251259730781873,0.2187185067304532,2.307621351351756,342.6593809970384,105.18366019322063,-19.638605697184488,3.0,BC
3019,3390.1,0.9727753858843242,1.2342152846259875,0.19144617884350307,2.398436849353815,341.07239296506873,105.25578156893107,-19.587931665652395,3.0,BC
3020,3390.6,0.9786234623351387,1.1539578714040657,0.2115105321489837,2.344091865888188,343.333074797056,104.7500682749568,-19.61618643150555,3.000000000000001,BC
3021,3391.1,0.9982616808035342,1.264901463076747,0.18377463423081325,2.4469377781110944,342.61137813640585,104.47511739862452,-19.55959231979945,3.0,BC
3022,3391.6,0.9984307274703692,1.3358958977108304,0.1660260255722924,2.5003526507534914,341.15010091971214,104.7290291312278,-19.533373291672405,2.9931371449036037,B
3023,3392.1,1.0201464012946486,1.3706438135610353,0.15733904660974118,2.5481292614654247,342.236367550109,104.12904310823316,-19.508032191106487,2.47201071353865,B
3024,3392.6,0.9963106697501801,1.3365160577825028,0.1658709855543743,2.4986977130870565,340.9602753249605,104.80314088391243,-19.534450923920964,3.0000000000000004,BC
3025,3393.1,1.0008183554203596,1.3263738440935438,0.16840653897661406,2.4955987384905174,341.5439831629058,104.61380447102846,-19.53534035817832,3.0,BC
3026,3393.6,1.0080504875409495,1.3006340070775109,0.17484149823062214,2.483525992849083,342.6812290464835,104.2737165287393,-19.54021279132302,3.0,BC
3027,3394.1,1.0230352826138596,1.3554148913272763,0.16114627716818092,2.5395964511093165,342.7825935807478,103.97695607428908,-19.51159989263451,2.5358078496597405,B
3028,3394.6,1.0308927150214329,1.3816470057170502,0.1545882485707375,2.5671279693092206,342.8845931940981,103.81717253167764,-19.49794314790782,2.3900593792196974,B
3029,3395.1,1.0229452707636362,1.2901309499177205,0.17746726252056988,2.4905434832019258,344.1404454224668,103.73051716444469,-19.534818710559136,3.0000000000000004,BC
3030,3395.6,1.032641658590103,1.3466343213311438,0.16334141966721405,2.542617399588461,343.7453657946752,103.62681240635088,-19.508940582627087,2.525497103382069,B
3031,3396.1,1.049325924067564,1.3073046508162205,0.17317383729594493,2.529804412179729,345.9266287311354,102.92324346269356,-19.512696453638803,2.6460208559454115,B
3032,3396.6,1.0438473318875978,1.1556458096573328,0.2110885475856668,2.4105816891305976,348.8881655868116,102.4632171133144,-19.571783055309293,2.9999999999999996,B
3033,3397.1,1.046683308542724,1.25514082520828,0.18621479369793004,2.488038927448934,346.85136126508934,102.7952117448646,-19.532847884422964,3.0000000000000004,BC
3034,3397.6,1.045081484056206,1.2514482266093043,0.18713794334767386,2.483667654013185,346.8023192612098,102.83314238793172,-19.53517401995849,3.0,BC
3035,3398.1,1.0542866855948745,1.2948775975850049,0.17628060060374873,2.5254448837836283,346.59540194388194,102.70963550468393,-19.514077548850537,2.6904735233829427,B
3036,3398.6,1.0581914515668094,1.2546858871560642,0.18632852821098395,2.499205866933857,347.7968408801525,102.4120691872022,-19.52595331270881,3.0,BC
3037,3399.1,1.0619893050133593,1.2860133250571817,0.17849666873570458,2.5264992988062462,347.4083091211582,102.42074959808448,-19.512568530325698,2.6878357074771198,B
3038,3399.6,1.0541872275023851,1.3060345782181204,0.1734913554454699,2.533713161165976,346.34546526852944,102.75897608880034,-19.510237505651048,2.6182548458698145,B
3039,3400.1,1.043360720130405,1.3372682094226471,0.16568294764433822,2.5463118771973905,344.8078716774189,103.23880003906977,-19.505831664491907,2.5130244809647624,B
3040,3400.6,1.0630532019214305,1.3577465293362792,0.1605633676659302,2.5813630989236405,345.9479605728805,102.68368888742451,-19.487367908038596,2.3750815414557556,B
3041,3401.1,1.0420629854440882,1.426453513549882,0.14338662161252946,2.6119031206064998,342.87550912838606,103.6240356731334,-19.476552996150915,2.3666295836421676,B
3042,3401.6,1.047319502031596,1.3807073061815072,0.1548231734546232,2.582849981667726,344.22081429232713,103.28059361746985,-19.488734093670658,2.369712880558086,B
3043,3402.1,1.0794148132585424,1.3275107699652078,0.16812230750869805,2.5750478907324483,347.8839591135756,102.03518528053124,-19.48808016591931,2.412522321004802,B
3044,3402.6,1.0702913294522929,1.3670732362113729,0.15823169094715678,2.5955962566108237,346.32129027487366,102.4907992065378,-19.48011012855643,2.376819823460269,B
3045,3403.1,1.0881098576964372,1.2923491329753691,0.17691271675615775,2.557371707427964,349.33990682625716,101.60538866311548,-19.494928278176992,2.500683722958508,B
3046,3403.6,1.0927358272018506,1.4062399396336749,0.14844001509158114,2.647415781927107,347.23820068669227,101.94874303631953,-19.454837585845613,2.381493050877509,B
3047,3404.1,1.0822244352507293,1.3833799876532549,0.15415500308668628,2.6197594259906705,346.90831831367365,102.18122892083744,-19.468014566054663,2.3795008434051628,B
3048,3404.6,1.0907092884101994,1.4063525830414647,0.14841185423963382,2.645473725691298,347.08051689652433,102.01198906778464,-19.455916234720455,2.3809129264515625,B
3049,3405.1,1.1023796209399253,1.3158564216529158,0.17103589458677104,2.589271937179612,349.9282346305966,101.25820526947668,-19.47878021247315,2.3903881507812654,B
3050,3405.6,1.0963002790577598,1.3919626913005507,0.15200932717486232,2.6402722975331727,347.8116655075206,101.7784193399382,-19.4574219016805,2.3830643509667175,B
3051,3406.1,1.0815511069163506,1.3064210345188048,0.1733947413702988,2.561366882805454,348.5129080386215,101.87640997876603,-19.493969990912994,2.4724422181372128,B
3052,3406.6,1.0962043215140465,1.3737390156004192,0.1565652460998952,2.6265085832143606,348.19184710662444,101.70393198121764,-19.46332465024594,2.3837380447457632,B
3053,3407.1,1.0759683643163174,1.4422319460318225,0.13944201349204438,2.657642323840184,345.20828520853587,102.61526169934312,-19.452625115079297,2.3757043659453827,B
3054,3407.6,1.0701415176837503,1.3804888710596228,0.1548777822350943,2.605508170978468,346.0277205558362,102.55028540979393,-19.475766708619034,2.376289466487079,B
3055,3408.1,1.1122337629863834,1.4547882067559763,0.13630294831100587,2.703324918053366,347.7052076686145,101.55591786893592,-19.429238870209943,2.3850531844219574,B
3056,3408.6,1.125611781559737,1.3073128668227856,0.1731717832943036,2.6060964316768263,351.90010868724886,100.49594032469251,-19.468413896811725,2.3941855542226467,B
3057,3409.1,1.1319086659556696,1.3368456728146343,0.16578858179634134,2.6345429205666457,351.71305123521074,100.43949848935476,-19.45536115136776,2.394662829230375,B
3058,3409.6,1.1067513747853146,1.2683812068655935,0.1829046982836016,2.55803727993451,351.33631968114975,100.90485589133164,-19.492196900982663,2.518349904119724,B
3059,3410.1,1.1196519410087624,1.3323575244343433,0.16691061889141418,2.61892008433452,350.8857966154272,100.79510397708735,-19.463614489054784,2.391584216377216,B
3060,3410.6,1.1181864163238595,1.2740624842931394,0.18148437892671515,2.5737332795437142,352.08983986828264,100.57149190999941,-19.483648539428394,2.459306084406122,B
3061,3411.1,1.112999811644254,1.4431379904583042,0.13921550238542396,2.6953533044879823,348.00379708532347,101.48375351851996,-19.43238531705141,2.385683288223964,B
3062,3411.6,1.1055350202321073,1.4585972895580102,0.13535067761049746,2.6994829874006148,347.12450860427964,101.77428956702505,-19.431625737382713,2.383101913959227,B
3063,3412.1,1.1081243771688358,1.2591897626692057,0.18520255933269866,2.55251669917074,351.6538438638459,100.8187691232489,-19.494523989561614,2.5498466763825856,B
3064,3412.6,1.1469534470139446,1.220559715773951,0.19486007105651226,2.5623732338444083,355.54505704247816,99.41488644427814,-19.485006118033212,2.5402704580022184,B
3065,3413.1,1.1364992240748122,1.2436009261872096,0.1890997684531976,2.5691999187152192,354.20083757615686,99.85406883056714,-19.483302332288925,2.497857846849857,B
3066,3413.6,1.1880120892030503,1.2225661343170209,0.19435846642074467,2.6049366899408164,358.56253635779836,98.17312625076143,-19.460934366764096,2.4305071925065804,B
3067,3414.1,1.1492381705292891,1.3004341533350283,0.17489146166624292,2.62456378553056,353.83784549060135,99.73952748665354,-19.45742639573933,2.4005238447297694,B
3068,3414.6,1.1452597949276622,1.300126399702668,0.17496840007433298,2.620354594704663,353.5471119143235,99.85910166560065,-19.459738162024127,2.399487813879486,B
3069,3415.1,1.1486307962808786,1.3254170831350007,0.16864572921624982,2.6426936086321287,353.2219690349653,99.8778707595052,-19.4497913258915,2.3993234074318837,B
3070,3415.6,1.128593931060885,1.2626742599658969,0.18433143500852567,2.5755996260353085,353.1507289339956,100.19254303335423,-19.481468053660592,2.4630803755273694,B
3071,3416.1,1.16166858651827,1.254157149914385,0.18646071252140367,2.602286448954059,355.84858027051325,99.13286927023779,-19.465457151733386,2.4125225030968367,B
3072,3416.6,1.1730218734549456,1.3003754999966324,0.1749061250008419,2.64830349845242,355.60086238221965,99.02312702152548,-19.444356312346528,2.4063459436215853,B
3073,3417.1,1.1362242603053507,1.217262843305551,0.19568428917361225,2.5491713927845137,354.80636123788355,99.73240116963517,-19.492373451857567,2.597637218451573,B
3074,3417.6,1.109500808803475,1.1370413887898851,0.21573965280252871,2.4622818503958888,354.67870154808816,100.18395646116743,-19.536891622130522,3.0000000000000004,BC
3075,3418.1,1.1248772459275933,1.2097896578370009,0.19755258554074973,2.5322194893053442,354.1120226362161,100.05220362978541,-19.501626312615727,2.695813896827051,B
3076,3418.6,1.1332394904240688,1.2920287951996514,0.17699280120008715,2.6022610868238067,352.8268656047163,100.18875919428581,-19.469109774632987,2.3967337149784225,B
3077,3419.1,1.1468909758980372,1.2240776084412766,0.19398059788968086,2.564949182228996,355.45575436394137,99.43456658854086,-19.48385762512565,2.528217320706723,B
3078,3419.6,1.140920403956969,1.0975532462851134,0.22561168842872165,2.464085338670804,358.14694556838225,98.9634219651778,-19.53176038684086,3.0000000000000004,BC
3079,3420.1,1.1474997075100757,1.1588328228621174,0.21029179428447065,2.5166243246566635,357.09961117851026,99.08028930168376,-19.505869655866316,2.8349427722137674,B
3080,3420.6,1.140259649921545,1.1054936550512475,0.22362658623718806,2.4693798912099805,357.8910680726869,99.0272451338356,-19.5292800541566,3.0000000000000004,BC
3081,3421.1,1.1493003866206382,1.1941258688262122,0.20146853279344687,2.544894788240297,356.3648367474637,99.20725305476444,-19.49260845075372,2.6344431406657343,B
3082,3421.6,1.13680714425384,1.3088043662135938,0.17279890844660156,2.6184104189140363,352.7135462577456,100.1586775833007,-19.46165057391602,2.3969768893612535,B
3083,3422.1,1.134504020017474,1.3302192606266032,0.1674451848433492,2.6321684654874264,352.05655397382134,100.32954545569864,-19.456044651172032,2.39558073797035,B
3084,3422.6,1.1491441942997542,1.1964402748114404,0.2008899312971399,2.546474400408335,356.29636137544594,99.22401257655665,-19.491909782440246,2.625161286829867,B
3085,3423.1,1.15189635198464,1.2227523824982551,0.19431190437543625,2.568960638858332,355.8665781699076,99.27312884857088,-19.481411602053907,2.5155017935122332,B
3086,3423.6,1.1568366642603545,1.2134332362867972,0.1966416909283007,2.5669115914754514,356.4649370164096,99.0731984322546,-19.48168652231827,2.5295136590148424,B
3087,3424.1,1.1530537276487476,1.3213007151489615,0.1696748212127595,2.6440292640104692,353.6444204834815,99.72464780082144,-19.448669737103213,2.4006514090493045,B
3088,3424.6,1.1425418214548244,1.3027677889845597,0.17430805275386013,2.619617663193244,353.2826227068078,99.95466958566229,-19.46040088254052,2.398645561003033,B
3089,3425.1,1.1525939113791792,1.2054300916102287,0.1986424770974428,2.556666480086851,356.3389386666098,99.16311463310856,-19.486841382131868,2.573677701165515,B
3090,3425.6,1.158547779199716,1.2901197418446992,0.1774700645388252,2.6261375855832405,354.7703786551955,99.40699010917484,-19.455571085249225,2.403305513018832,B
3091,3426.1,1.153666059661915,1.26599190811799,0.1835020229705025,2.603159990750408,354.97037341599145,99.43592175406204,-19.466101964762185,2.4030691243421276,B
3092,3426.6,1.1661881866855843,1.2157204174877485,0.19606989562806287,2.577978499801396,357.11166261975563,98.79806999302414,-19.475547645050174,2.4934660198305627,B
3093,3427.1,1.1697132537435695,1.2905351683323492,0.1773662079169127,2.637614629992832,355.5871992830294,99.07288552788401,-19.44927683847942,2.405961615904554,B
3094,3427.6,1.1285425827663924,1.396316794252806,0.15092080143679848,2.675780178455997,350.15707601361504,100.81118521032663,-19.43848856851321,2.391440868257849,B
3095,3428.1,1.1548351567684154,1.3136651016931091,0.17158372457672286,2.640083983038247,353.9511197648815,99.63410301470878,-19.45011154948847,2.4014212890359943,B
3096,3428.6,1.1606620986114522,1.3365068725135971,0.16587328187160072,2.66304225299665,353.86147630259603,99.56942779214035,-19.439754368829085,2.401964602232585,B
3097,3429.1,1.1724537589674642,1.3750108908247591,0.15624727729381022,2.703711927086033,353.85678128894,99.40501627929669,-19.42165764192521,2.4033216023380755,B
3098,3429.6,1.1555826686432031,1.4952851113016536,0.1261787221745866,2.777046502119444,350.04956338638567,100.44812011569292,-19.39494289161845,2.394590194105985,B
3099,3430.1,1.1788418187908871,1.3791371298884791,0.1552157175278802,2.7131946662072464,354.2267438206418,99.23775046242592,-19.417069084779943,2.404667655948208,B
3100,3430.6,1.2453466584840465,1.3190239976249376,0.1702440005937656,2.7346146567027496,360.3215463151975,97.0233712130298,-19.400473734030207,2.4221408999869256,B
3101,3431.1,1.1826553700764093,1.2865157327023298,0.17837106682441756,2.647542169603157,356.6312142584416,98.6663166359073,-19.44346291328323,2.4093408223944692,B
3102,3431.6,1.1874846294882508,1.2414460882612166,0.18963847793469585,2.618569195684163,358.0630963876873,98.28887689384732,-19.455131118301328,2.412357483120813,B
3103,3432.1,1.1790668395695372,1.260628846696738,0.18484278832581547,2.6245384745920908,356.9830217412581,98.640718504838,-19.45364880286891,2.4095509582445174,B
3104,3432.6,1.1693929372310634,1.2596653794890489,0.18508365512773786,2.6141419718478502,356.2918649035599,98.92675387752993,-19.459337857681703,2.4071547032478966,B
3105,3433.1,1.191205100411719,1.222145313850072,0.194463671537482,2.607814085799273,358.8072476719234,98.07517275209706,-19.459282066611028,2.4261642489306428,B
3106,3433.6,1.1944593671169206,1.2410611557983775,0.1897347110504056,2.6252552339657043,358.58234912684753,98.07885920705117,-19.45138851249667,2.4139632549019776,B
3107,3434.1,1.1838398312157583,1.4016263218851612,0.1495934195287097,2.7350595726296296,354.0856341289894,99.20043515849504,-19.40779623924948,2.4049633330857385,B
3108,3434.6,1.1874858033694815,1.3633521239794646,0.15916196900513385,2.70999989635408,355.20458084299287,98.90886980335556,-19.41728346047621,2.407307688051872,B
3109,3435.1,1.198241471580722,1.0749629584649658,0.2312592603837585,2.5044636904294464,363.1117589485907,97.03637917610494,-19.504809494351264,2.9583048398678637,B
3110,3435.6,1.2042490910939985,0.9264311556201564,0.2683922110949609,2.399072457809116,367.748537203218,95.93195369714657,-19.555437717922374,3.0,BC
3111,3436.1,1.1881441735590323,1.0949375412505398,0.22626561468736506,2.5093473294969373,361.8237621955062,97.46355773699655,-19.50387088345764,2.913156417818439,B
3112,3436.6,1.1810536921132728,1.0703027630118969,0.2324243092470257,2.483780764372196,361.94482620005687,97.54184792837124,-19.51687127334093,3.0,BC
3113,3437.1,1.194113843590344,0.8647905284714813,0.28380236788212965,2.3427067399439547,368.8232323658289,95.85128359618477,-19.586283749799076,2.9999999999999996,B
3114,3437.6,1.2179340584303604,1.024938402202602,0.2437653994493495,2.486637860082312,365.9463724879143,96.1301181803056,-19.510567606505564,3.0,BC
3115,3438.1,1.1858644746734708,1.0816954173453426,0.22957614566366435,2.4971360376824783,362.003914878885,97.457901707689,-19.5098992595676,2.9999999999999996,B
3116,3438.6,1.197053155062196,1.0056601205184514,0.24858496987038714,2.4512982454510346,364.9248155137877,96.65748510459713,-19.530378866419557,3.0,BC
3117,3439.1,1.1972734966457683,1.0187077768900126,0.2453230557774969,2.4613043293132777,364.577231157753,96.73017577522332,-19.525482606724257,3.0000000000000004,BC
3118,3439.6,1.1999729774290129,1.0107025689241227,0.2473243577689693,2.457999904122105,365.00374255947634,96.59721057403507,-19.526719197969754,3.0,BC
3119,3440.1,1.2194838384020068,0.9244774483144168,0.2688806379213958,2.4128419246378194,368.9566145777197,95.4399254854286,-19.546358807835567,2.9999999999999996,B
3120,3440.6,1.22088057419705,0.9592210574083402,0.2601947356479149,2.440296367253305,368.0391630414869,95.62340752480776,-19.5325209325134,3.0000000000000004,BC
3121,3441.1,1.2280026923729692,0.9459527547308392,0.2635118113172902,2.4374672584210986,368.9574874976998,95.31652951798141,-19.53293882236723,2.9999999999999996,B
3122,3441.6,1.2345849865779248,0.9123071360432254,0.2719232159891937,2.418815338610344,370.4477523371068,94.88883689120459,-19.541282099754113,3.0,BC
3123,3442.1,1.246945824081469,1.085969511702368,0.228507622074408,2.561422957858245,366.37602168151136,95.63482985270537,-19.472420775473626,2.6341046122227785,B
3124,3442.6,1.2430074421060286,1.0085221389907937,0.2478694652523017,2.499399046349124,368.2489728864464,95.26523439769116,-19.501213077690988,2.999999999999999,B
3125,3443.1,1.2369240016162102,1.0286148601404503,0.24284628496488744,2.5083851467215483,367.2379612124876,95.57634345266159,-19.49783765062781,2.9316449845208843,B
3126,3443.6,1.25581226441632,1.1919168146731192,0.2020207963317202,2.6497498754211595,364.20029731431885,96.01244590370544,-19.43333498716161,2.4296841859155305,B
3127,3444.1,1.2610400838285891,1.1491254578932593,0.2127186355266852,2.622884177248534,365.6824701958457,95.60821686960449,-19.443937706942997,2.4530822292616694,B
3128,3444.6,1.2623271541011336,1.1298912657328888,0.2175271835667778,2.6097456034008,366.2838412239138,95.45452572428086,-19.449364570824162,2.4855474680025145,B
3129,3445.1,1.2683329382555406,1.1759026817822935,0.20602432955442654,2.6502599495922605,365.48987051437814,95.55973687034924,-19.431548505658576,2.433049150250086,B
3130,3445.6,1.3078015581798272,1.1471383207208623,0.2132154198197844,2.6681552987204737,368.9643602150075,94.27136207075155,-19.419251938594503,2.4419822913048015,B
3131,3446.1,1.3021641072413652,1.161253447296552,0.20968663817586197,2.6731041927137795,368.2038352120199,94.51668942495584,-19.417944490213138,2.440338370432848,B
3132,3446.6,1.2876547293174956,1.1019326145259087,0.2245168463685228,2.614104190211928,368.80943411221614,94.5533078914228,-19.444274167712265,2.4962208755983095,B
3133,3447.1,1.305385969963641,0.959602768008366,0.2600993079979085,2.525088045969915,374.1179846894625,93.09495642149406,-19.481097143511906,2.84258074612766,B
3134,3447.6,1.3003349398525397,1.0238550039453191,0.2440362490136702,2.5682261928115286,371.88098750839896,93.68100532409856,-19.46247389015005,2.6459207933817415,B
3135,3448.1,1.3001312341507425,1.1483084792485452,0.2129228801878637,2.6613625935871514,368.4110610825539,94.49280501019688,-19.422984274648453,2.4405010571247625,B
3136,3448.6,1.3282688421884026,1.0409835369304337,0.2397541157673916,2.609006494886228,373.30282242813337,93.00530175022136,-19.44125585413561,2.541452576008199,B
3137,3449.1,1.3529040504382412,0.8806806751258158,0.27982983121854604,2.513414556782603,379.816677501799,91.15791880172961,-19.480125973943434,2.919637359564975,B
3138,3449.6,1.4017596851323022,0.8922616068557693,0.2769345982860577,2.5709558902741287,382.6909127263527,89.89189008524137,-19.448124962313916,2.695561335513308,B
3139,3450.1,1.3512954014435792,0.9732172955394984,0.2566956761151253,2.581208373098203,376.847536416448,91.88813420122669,-19.450213924183046,2.635399884482095,B
3140,3450.6,1.3536287489814227,1.1028361523821268,0.2242909619044683,2.680755863268018,373.2444408266066,92.72412371413802,-19.408449418998075,2.451977611863937,B
3141,3451.1,1.353129496259344,1.0741564878457857,0.2314608780385536,2.6587468621436834,374.0195492508248,92.54408011348171,-19.417411779819826,2.4576137005811454,B
3142,3451.6,1.3517515628583583,1.0760753021171017,0.23098117447072464,2.6588080394461846,373.8738493934898,92.59473288026236,-19.417559586706506,2.45652093643857,B
3143,3452.1,1.3508213142693073,1.2077002334194828,0.1980749416451293,2.7565964893339188,370.21387593281935,93.48129031821304,-19.379209860081318,2.4472078037052123,B
3144,3452.6,1.357833067176662,1.1360335488588686,0.21599161278528284,2.7098582288208126,372.60069686472053,92.83127589229996,-19.39638610867895,2.451296342756386,B
3145,3453.1,1.361103234609502,1.1492219409130489,0.21269451477173776,2.7230196902942887,372.45315578779116,92.83039172396248,-19.390847630932466,2.4513020094487543,B
3146,3453.6,1.3646764991315308,1.0515460121180795,0.2371134969704801,2.6533360082200907,375.4288955188821,92.074205937772,-19.418171875469977,2.4748103466100684,B
3147,3454.1,1.3559226201062484,1.3593113715272993,0.16017215711817515,2.8754061487517237,366.70168236208235,94.2677950133883,-19.33540364186421,2.442005757784727,B
3148,3454.6,1.352612949765006,0.9291010595489206,0.0774250882957434,2.3591390976096704,403.9545026127729,78.74639108385084,-19.017395599776183,2.9999999999999996,B
